Dataset;Trigger;WindowSize;PoolSize;CandidatePool;Split;SplitStartDate;SplitEndDate;DiscoveryOccurrences;Occurrences;AverageBestHit;WindowsAtLeast2;RateAtLeast2;WindowsAtLeast3;RateAtLeast3;WindowsAtLeast4;RateAtLeast4;WindowsAtLeast5;RateAtLeast5;WindowsAtLeast6;RateAtLeast6;RandomAverageBestHit;RandomRateAtLeast2;RandomRateAtLeast3;RandomRateAtLeast4;RandomRateAtLeast5;RandomRateAtLeast6;LiftAtLeast2PctPoints;LiftAtLeast3PctPoints;LiftAtLeast4PctPoints;LiftAtLeast5PctPoints;LiftAtLeast6PctPoints
NEW_MODE;58;9;13;02,07,19,25,33,44,45,74,76,80,83,87,90;VALIDATION;2020-05-30;2023-11-18;110;42;2.214286;36;85.714286;14;33.333333;1;2.380952;0;0.0;0;0.0;2.205143;87.833333;29.204762;3.342857;0.147619;0.0;-2.119047;4.128571;-0.961905;-0.147619;0.0
NEW_MODE;58;9;13;02,07,19,25,33,44,45,74,76,80,83,87,90;TEST;2023-11-21;2026-08-04;110;41;2.02439;35;85.365854;7;17.073171;0;0.0;0;0.0;0;0.0;2.202634;88.185366;28.858537;3.146341;0.112195;0.0;-2.819512;-11.785366;-3.146341;-0.112195;0.0
NEW_MODE;59;9;13;11,12,15,28,38,43,56,61,62,67,79,82,84;DISCOVERY;2009-07-02;2020-05-28;106;106;2.632075;103;97.169811;50;47.169811;16;15.09434;4;3.773585;0;0.0;2.199264;87.650943;28.773585;3.335849;0.173585;0.003774;9.518868;18.396226;11.758491;3.6;-0.003774
NEW_MODE;59;9;13;11,12,15,28,38,43,56,61,62,67,79,82,84;VALIDATION;2020-05-30;2023-11-18;106;37;2.216216;34;91.891892;11;29.72973;0;0.0;0;0.0;0;0.0;2.204919;88.054054;29.27027;3.032432;0.145946;0.0;3.837838;0.45946;-3.032432;-0.145946;0.0
NEW_MODE;59;9;13;11,12,15,28,38,43,56,61,62,67,79,82,84;TEST;2023-11-21;2026-08-04;106;40;2.25;36;90.0;14;35.0;0;0.0;0;0.0;0;0.0;2.1883;87.775;28.235;2.745;0.105;0.0;2.225;6.765;-2.745;-0.105;0.0
NEW_MODE;60;9;13;05,23,29,37,41,48,50,56,74,77,78,81,90;DISCOVERY;2009-07-02;2020-05-28;90;90;2.411111;80;88.888889;39;43.333333;8;8.888889;0;0.0;0;0.0;2.204022;87.935556;29.08;3.246667;0.162222;0.002222;0.953333;14.253333;5.642222;-0.162222;-0.002222
NEW_MODE;60;9;13;05,23,29,37,41,48,50,56,74,77,78,81,90;VALIDATION;2020-05-30;2023-11-18;90;38;2.289474;35;92.105263;11;28.947368;3;7.894737;0;0.0;0;0.0;2.199;88.08421;28.715789;3.036842;0.078947;0.0;4.021053;0.231579;4.857895;-0.078947;0.0
NEW_MODE;60;9;13;05,23,29,37,41,48,50,56,74,77,78,81,90;TEST;2023-11-21;2026-08-04;90;43;1.953488;35;81.395349;5;11.627907;1;2.325581;0;0.0;0;0.0;2.202093;88.004651;29.041861;3.013953;0.15814;0.009302;-6.609302;-17.413954;-0.688372;-0.15814;-0.009302
NEW_MODE;61;9;13;04,15,30,31,45,52,57,58,64,70,77,78,84;DISCOVERY;2009-07-02;2020-05-28;103;103;2.417476;99;96.116505;42;40.776699;5;4.854369;0;0.0;0;0.0;2.209184;88.242718;29.285437;3.273786;0.126214;0.005825;7.873787;11.491262;1.580583;-0.126214;-0.005825
NEW_MODE;61;9;13;04,15,30,31,45,52,57,58,64,70,77,78,84;VALIDATION;2020-05-30;2023-11-18;103;35;2.257143;32;91.428571;10;28.571429;2;5.714286;0;0.0;0;0.0;2.197714;87.428571;29.137143;3.114286;0.125714;0.0;4.0;-0.565714;2.6;-0.125714;0.0
NEW_MODE;61;9;13;04,15,30,31,45,52,57,58,64,70,77,78,84;TEST;2023-11-21;2026-08-04;103;35;2.171429;32;91.428571;7;20.0;2;5.714286;0;0.0;0;0.0;2.203486;88.171429;28.937143;3.148572;0.108571;0.005714;3.257142;-8.937143;2.565714;-0.108571;-0.005714
NEW_MODE;62;9;13;13,19,24,26,32,36,45,51,52,63,64,70,83;DISCOVERY;2009-07-02;2020-05-28;112;112;2.419643;105;93.75;44;39.285714;9;8.035714;1;0.892857;0;0.0;2.200304;87.65;29.176786;3.05;0.175;0.0;6.1;10.108928;4.985714;0.717857;0.0
NEW_MODE;62;9;13;13,19,24,26,32,36,45,51,52,63,64,70,83;VALIDATION;2020-05-30;2023-11-18;112;37;2.108108;30;81.081081;10;27.027027;1;2.702703;0;0.0;0;0.0;2.213946;88.156757;30.091892;3.027027;0.12973;0.0;-7.075676;-3.064865;-0.324324;-0.12973;0.0
NEW_MODE;62;9;13;13,19,24,26,32,36,45,51,52,63,64,70,83;TEST;2023-11-21;2026-08-04;112;37;2.324324;33;89.189189;12;32.432432;4;10.810811;0;0.0;0;0.0;2.186054;87.351351;28.297297;2.843243;0.135135;0.0;1.837838;4.135135;7.967568;-0.135135;0.0
NEW_MODE;63;9;13;15,16,25,26,32,34,35,53,60,70,74,85,90;DISCOVERY;2009-07-02;2020-05-28;109;109;2.412844;96;88.073394;45;41.284404;10;9.174312;3;2.752294;0;0.0;2.195248;87.409174;28.80367;3.172477;0.154128;0.001835;0.66422;12.480734;6.001835;2.598166;-0.001835
NEW_MODE;63;9;13;15,16,25,26,32,34,35,53,60,70,74,85,90;VALIDATION;2020-05-30;2023-11-18;109;32;1.9375;24;75.0;6;18.75;0;0.0;0;0.0;0;0.0;2.20625;87.7125;29.38125;3.425;0.125;0.0;-12.7125;-10.63125;-3.425;-0.125;0.0
NEW_MODE;63;9;13;15,16,25,26,32,34,35,53,60,70,74,85,90;TEST;2023-11-21;2026-08-04;109;46;2.021739;37;80.434783;7;15.217391;3;6.521739;0;0.0;0;0.0;2.194609;87.421739;28.8;3.1;0.156522;0.0;-6.986956;-13.582609;3.421739;-0.156522;0.0
NEW_MODE;64;9;13;03,14,25,33,46,48,52,58,68,69,76,81,85;DISCOVERY;2009-07-02;2020-05-28;97;97;2.412371;85;87.628866;42;43.298969;10;10.309278;0;0.0;0;0.0;2.208948;88.189691;29.369072;3.202062;0.140206;0.0;-0.560825;13.929897;7.107216;-0.140206;0.0
NEW_MODE;64;9;13;03,14,25,33,46,48,52,58,68,69,76,81,85;VALIDATION;2020-05-30;2023-11-18;97;38;2.236842;35;92.105263;10;26.315789;1;2.631579;1;2.631579;0;0.0;2.200053;87.836842;28.973684;3.078947;0.142105;0.0;4.268421;-2.657895;-0.447368;2.489474;0.0
NEW_MODE;64;9;13;03,14,25,33,46,48,52,58,68,69,76,81,85;TEST;2023-11-21;2026-08-04;97;35;2.371429;32;91.428571;10;28.571429;6;17.142857;0;0.0;0;0.0;2.199371;87.96;28.685714;3.188572;0.137143;0.005714;3.468571;-0.114285;13.954285;-0.137143;-0.005714
NEW_MODE;65;9;13;16,17,18,28,31,33,48,51,55,72,77,80,85;DISCOVERY;2009-07-02;2020-05-28;121;121;2.471074;116;95.867769;51;42.14876;8;6.61157;3;2.479339;0;0.0;2.198017;87.859504;28.74876;3.077686;0.128926;0.0;8.008265;13.4;3.533884;2.350413;0.0
NEW_MODE;65;9;13;16,17,18,28,31,33,48,51,55,72,77,80,85;VALIDATION;2020-05-30;2023-11-18;121;43;2.255814;39;90.697674;13;30.232558;2;4.651163;0;0.0;0;0.0;2.186977;86.990698;28.413954;3.181395;0.130233;0.0;3.706976;1.818604;1.469768;-0.130233;0.0
NEW_MODE;65;9;13;16,17,18,28,31,33,48,51,55,72,77,80,85;TEST;2023-11-21;2026-08-04;121;29;2.103448;26;89.655172;6;20.689655;0;0.0;0;0.0;0;0.0;2.198;87.551724;28.875862;3.165517;0.227586;0.006897;2.103448;-8.186207;-3.165517;-0.227586;-0.006897
NEW_MODE;66;9;13;10,11,22,30,34,35,36,39,42,70,73,86,89;DISCOVERY;2009-07-02;2020-05-28;114;114;2.464912;107;93.859649;46;40.350877;12;10.526316;2;1.754386;0;0.0;2.206105;88.003509;29.392982;3.101754;0.129825;0.0;5.85614;10.957895;7.424562;1.624561;0.0
NEW_MODE;66;9;13;10,11,22,30,34,35,36,39,42,70,73,86,89;VALIDATION;2020-05-30;2023-11-18;114;44;2.181818;41;93.181818;11;25.0;0;0.0;0;0.0;0;0.0;2.188409;87.390909;28.4;2.95;0.118182;0.0;5.790909;-3.4;-2.95;-0.118182;0.0
NEW_MODE;66;9;13;10,11,22,30,34,35,36,39,42,70,73,86,89;TEST;2023-11-21;2026-08-04;114;35;2;29;82.857143;6;17.142857;0;0.0;0;0.0;0;0.0;2.194686;87.594286;28.44;3.222857;0.2;0.028571;-4.737143;-11.297143;-3.222857;-0.2;-0.028571
NEW_MODE;67;9;13;13,23,28,34,39,43,49,54,65,75,79,83,84;DISCOVERY;2009-07-02;2020-05-28;120;120;2.408333;114;95.0;50;41.666667;5;4.166667;0;0.0;0;0.0;2.2007;87.701667;29.093333;3.148333;0.141667;0.001667;7.298333;12.573334;1.018334;-0.141667;-0.001667
NEW_MODE;67;9;13;13,23,28,34,39,43,49,54,65,75,79,83,84;VALIDATION;2020-05-30;2023-11-18;120;36;2.055556;30;83.333333;8;22.222222;0;0.0;0;0.0;0;0.0;2.196111;87.472222;29.138889;2.916667;0.094444;0.0;-4.138889;-6.916667;-2.916667;-0.094444;0.0
NEW_MODE;67;9;13;13,23,28,34,39,43,49,54,65,75,79,83,84;TEST;2023-11-21;2026-08-04;120;28;2.321429;25;89.285714;11;39.285714;1;3.571429;0;0.0;0;0.0;2.195286;87.564286;28.892857;2.914286;0.171429;0.0;1.721428;10.392857;0.657143;-0.171429;0.0
NEW_MODE;68;9;13;07,18,22,23,29,30,33,45,46,55,56,65,67;DISCOVERY;2009-07-02;2020-05-28;118;118;2.40678;109;92.372881;50;42.372881;7;5.932203;0;0.0;0;0.0;2.195695;87.486441;28.847458;3.094915;0.147458;0.00339;4.88644;13.525423;2.837288;-0.147458;-0.00339
NEW_MODE;68;9;13;07,18,22,23,29,30,33,45,46,55,56,65,67;VALIDATION;2020-05-30;2023-11-18;118;46;2.152174;41;89.130435;11;23.913043;1;2.173913;0;0.0;0;0.0;2.195435;87.404348;28.808696;3.2;0.152174;0.004348;1.726087;-4.895653;-1.026087;-0.152174;-0.004348
NEW_MODE;68;9;13;07,18,22,23,29,30,33,45,46,55,56,65,67;TEST;2023-11-21;2026-08-04;118;42;2.357143;41;97.619048;16;38.095238;0;0.0;0;0.0;0;0.0;2.203667;88.128571;28.919048;3.214286;0.114286;0.0;9.490477;9.17619;-3.214286;-0.114286;0.0
NEW_MODE;69;9;13;01,13,23,24,39,41,48,55,67,68,74,80,88;DISCOVERY;2009-07-02;2020-05-28;114;114;2.491228;111;97.368421;47;41.22807;12;10.526316;0;0.0;0;0.0;2.198228;87.670175;28.896491;3.140351;0.124561;0.0;9.698246;12.331579;7.385965;-0.124561;0.0
NEW_MODE;69;9;13;01,13,23,24,39,41,48,55,67,68,74,80,88;VALIDATION;2020-05-30;2023-11-18;114;35;2.485714;30;85.714286;18;51.428571;4;11.428571;0;0.0;0;0.0;2.192171;87.417143;28.44;3.234286;0.142857;0.0;-1.702857;22.988571;8.194285;-0.142857;0.0
NEW_MODE;69;9;13;01,13,23,24,39,41,48,55,67,68,74,80,88;TEST;2023-11-21;2026-08-04;114;36;2.111111;33;91.666667;7;19.444444;0;0.0;0;0.0;0;0.0;2.204778;88.272222;29.027778;3.061111;0.133333;0.0;3.394445;-9.583334;-3.061111;-0.133333;0.0
NEW_MODE;70;9;13;03,13,18,24,45,48,57,77,78,81,82,83,87;DISCOVERY;2009-07-02;2020-05-28;97;97;2.494845;95;97.938144;44;45.360825;6;6.185567;0;0.0;0;0.0;2.200289;87.723711;29.092784;3.074227;0.152577;0.004124;10.214433;16.268041;3.11134;-0.152577;-0.004124
NEW_MODE;70;9;13;03,13,18,24,45,48,57,77,78,81,82,83,87;VALIDATION;2020-05-30;2023-11-18;97;29;2.137931;25;86.206897;8;27.586207;0;0.0;0;0.0;0;0.0;2.200345;87.924138;28.903448;3.082759;0.144828;0.0;-1.717241;-1.317241;-3.082759;-0.144828;0.0
NEW_MODE;70;9;13;03,13,18,24,45,48,57,77,78,81,82,83,87;TEST;2023-11-21;2026-08-04;97;24;2.083333;21;87.5;5;20.833333;0;0.0;0;0.0;0;0.0;2.204333;88.691667;28.783333;2.85;0.133333;0.0;-1.191667;-7.95;-2.85;-0.133333;0.0
NEW_MODE;71;9;13;12,24,43,45,46,58,64,67,74,75,85,86,89;DISCOVERY;2009-07-02;2020-05-28;99;99;2.555556;96;96.969697;47;47.474747;10;10.10101;1;1.010101;0;0.0;2.196283;87.624243;28.733333;3.145455;0.149495;0.00202;9.345454;18.741414;6.955555;0.860606;-0.00202
NEW_MODE;71;9;13;12,24,43,45,46,58,64,67,74,75,85,86,89;VALIDATION;2020-05-30;2023-11-18;99;42;1.97619;34;80.952381;7;16.666667;0;0.0;0;0.0;0;0.0;2.19919;87.680952;28.952381;3.133333;0.161905;0.009524;-6.728571;-12.285714;-3.133333;-0.161905;-0.009524
NEW_MODE;71;9;13;12,24,43,45,46,58,64,67,74,75,85,86,89;TEST;2023-11-21;2026-08-04;99;38;2.105263;32;84.210526;8;21.052632;2;5.263158;0;0.0;0;0.0;2.205684;87.178947;29.915789;3.310526;0.189474;0.005263;-2.968421;-8.863157;1.952632;-0.189474;-0.005263
NEW_MODE;72;9;13;10,16,23,29,35,41,44,47,50,57,68,75,79;DISCOVERY;2009-07-02;2020-05-28;109;109;2.577982;104;95.412844;54;49.541284;13;11.926606;1;0.917431;0;0.0;2.185706;87.234862;28.194495;3.012844;0.133945;0.005505;8.177982;21.346789;8.913762;0.783486;-0.005505
NEW_MODE;72;9;13;10,16,23,29,35,41,44,47,50,57,68,75,79;VALIDATION;2020-05-30;2023-11-18;109;39;2.333333;35;89.74359;16;41.025641;1;2.564103;0;0.0;0;0.0;2.200513;87.723077;29.0;3.184615;0.153846;0.0;2.020513;12.025641;-0.620512;-0.153846;0.0
NEW_MODE;72;9;13;10,16,23,29,35,41,44,47,50,57,68,75,79;TEST;2023-11-21;2026-08-04;109;39;2.435897;36;92.307692;16;41.025641;4;10.25641;0;0.0;0;0.0;2.202872;87.717949;29.210256;3.235898;0.148718;0.005128;4.589743;11.815385;7.020512;-0.148718;-0.005128
NEW_MODE;73;9;13;10,12,13,16,19,23,27,35,39,43,52,64,68;DISCOVERY;2009-07-02;2020-05-28;91;91;2.428571;84;92.307692;36;39.56044;8;8.791209;2;2.197802;0;0.0;2.207648;88.134066;29.305494;3.186813;0.142857;0.010989;4.173626;10.254946;5.604396;2.054945;-0.010989
NEW_MODE;73;9;13;10,12,13,16,19,23,27,35,39,43,52,64,68;VALIDATION;2020-05-30;2023-11-18;91;44;2.068182;36;81.818182;11;25.0;0;0.0;0;0.0;0;0.0;2.193636;87.45;28.754545;2.981818;0.181818;0.004545;-5.631818;-3.754545;-2.981818;-0.181818;-0.004545
NEW_MODE;73;9;13;10,12,13,16,19,23,27,35,39,43,52,64,68;TEST;2023-11-21;2026-08-04;91;47;2.276596;43;91.489362;13;27.659574;4;8.510638;0;0.0;0;0.0;2.203021;87.689362;29.268085;3.178724;0.191489;0.0;3.8;-1.608511;5.331914;-0.191489;0.0
NEW_MODE;74;9;13;03,05,06,08,13,14,25,40,49,62,67,70,75;DISCOVERY;2009-07-02;2020-05-28;121;121;2.413223;114;94.214876;47;38.842975;9;7.438017;1;0.826446;0;0.0;2.193438;87.206612;28.923967;3.077686;0.150413;0.001653;7.008264;9.919008;4.360331;0.676033;-0.001653
NEW_MODE;74;9;13;03,05,06,08,13,14,25,40,49,62,67,70,75;VALIDATION;2020-05-30;2023-11-18;121;33;2;26;78.787879;7;21.212121;0;0.0;0;0.0;0;0.0;2.197939;87.466667;28.963636;3.218182;0.181818;0.0;-8.678788;-7.751515;-3.218182;-0.181818;0.0
NEW_MODE;74;9;13;03,05,06,08,13,14,25,40,49,62,67,70,75;TEST;2023-11-21;2026-08-04;121;35;2.085714;32;91.428571;5;14.285714;1;2.857143;0;0.0;0;0.0;2.197371;87.337143;28.902857;3.388572;0.114286;0.0;4.091428;-14.617143;-0.531429;-0.114286;0.0
NEW_MODE;75;9;13;01,10,19,20,33,42,54,57,65,66,69,77,78;DISCOVERY;2009-07-02;2020-05-28;127;127;2.480315;115;90.551181;57;44.88189;14;11.023622;2;1.574803;0;0.0;2.191055;87.292913;28.470866;3.179528;0.177953;0.001575;3.258268;16.411024;7.844094;1.39685;-0.001575
NEW_MODE;75;9;13;01,10,19,20,33,42,54,57,65,66,69,77,78;VALIDATION;2020-05-30;2023-11-18;127;32;2.46875;30;93.75;13;40.625;4;12.5;0;0.0;0;0.0;2.19225;87.65;28.30625;3.1625;0.125;0.0;6.1;12.31875;9.3375;-0.125;0.0
NEW_MODE;75;9;13;01,10,19,20,33,42,54,57,65,66,69,77,78;TEST;2023-11-21;2026-08-04;127;36;2.194444;31;86.111111;10;27.777778;2;5.555556;0;0.0;0;0.0;2.194722;87.388889;28.933333;3.011111;0.138889;0.011111;-1.277778;-1.155555;2.544445;-0.138889;-0.011111
NEW_MODE;76;9;13;05,16,18,31,39,42,57,59,70,74,82,87,89;DISCOVERY;2009-07-02;2020-05-28;104;104;2.375;96;92.307692;40;38.461538;7;6.730769;0;0.0;0;0.0;2.199615;87.394231;29.325;3.144231;0.121154;0.001923;4.913461;9.136538;3.586538;-0.121154;-0.001923
NEW_MODE;76;9;13;05,16,18,31,39,42,57,59,70,74,82,87,89;VALIDATION;2020-05-30;2023-11-18;104;40;2.25;36;90.0;11;27.5;3;7.5;0;0.0;0;0.0;2.19215;87.435;28.57;3.08;0.15;0.0;2.565;-1.07;4.42;-0.15;0.0
NEW_MODE;76;9;13;05,16,18,31,39,42,57,59,70,74,82,87,89;TEST;2023-11-21;2026-08-04;104;30;1.7;19;63.333333;2;6.666667;0;0.0;0;0.0;0;0.0;2.209133;87.686667;29.746667;3.286667;0.193333;0.006667;-24.353334;-23.08;-3.286667;-0.193333;-0.006667
NEW_MODE;77;9;13;10,11,23,25,36,53,56,65,71,72,74,87,90;DISCOVERY;2009-07-02;2020-05-28;127;127;2.433071;116;91.338583;62;48.818898;4;3.149606;0;0.0;0;0.0;2.203291;87.886614;28.979528;3.333858;0.148032;0.001575;3.451969;19.83937;-0.184252;-0.148032;-0.001575
NEW_MODE;77;9;13;10,11,23,25,36,53,56,65,71,72,74,87,90;VALIDATION;2020-05-30;2023-11-18;127;40;2.175;34;85.0;13;32.5;0;0.0;0;0.0;0;0.0;2.1967;87.545;29.065;2.98;0.085;0.0;-2.545;3.435;-2.98;-0.085;0.0
NEW_MODE;77;9;13;10,11,23,25,36,53,56,65,71,72,74,87,90;TEST;2023-11-21;2026-08-04;127;30;2;23;76.666667;6;20.0;1;3.333333;0;0.0;0;0.0;2.206333;87.966667;29.446667;3.113333;0.126667;0.0;-11.3;-9.446667;0.22;-0.126667;0.0
NEW_MODE;78;9;13;06,08,32,40,42,44,46,56,57,69,75,77,83;DISCOVERY;2009-07-02;2020-05-28;118;118;2.474576;113;95.762712;49;41.525424;12;10.169492;0;0.0;0;0.0;2.19878;87.671186;28.874576;3.21017;0.137288;0.0;8.091526;12.650848;6.959322;-0.137288;0.0
NEW_MODE;78;9;13;06,08,32,40,42,44,46,56,57,69,75,77,83;VALIDATION;2020-05-30;2023-11-18;118;35;2.257143;32;91.428571;10;28.571429;2;5.714286;0;0.0;0;0.0;2.206629;88.285714;29.388571;2.845714;0.165714;0.0;3.142857;-0.817142;2.868572;-0.165714;0.0
NEW_MODE;78;9;13;06,08,32,40,42,44,46,56,57,69,75,77,83;TEST;2023-11-21;2026-08-04;118;27;2;23;85.185185;4;14.814815;0;0.0;0;0.0;0;0.0;2.203037;88.088889;29.103704;2.962963;0.148148;0.0;-2.903704;-14.288889;-2.962963;-0.148148;0.0
NEW_MODE;79;9;13;08,11,15,16,21,49,51,54,58,68,69,78,83;DISCOVERY;2009-07-02;2020-05-28;130;130;2.469231;123;94.615385;63;48.461538;4;3.076923;1;0.769231;0;0.0;2.204138;87.950769;29.063077;3.227692;0.18;0.004615;6.664616;19.398461;-0.150769;0.589231;-0.004615
NEW_MODE;79;9;13;08,11,15,16,21,49,51,54,58,68,69,78,83;VALIDATION;2020-05-30;2023-11-18;130;35;2.171429;29;82.857143;10;28.571429;2;5.714286;0;0.0;0;0.0;2.214114;88.325714;29.64;3.325714;0.125714;0.0;-5.468571;-1.068571;2.388572;-0.125714;0.0
NEW_MODE;79;9;13;08,11,15,16,21,49,51,54,58,68,69,78,83;TEST;2023-11-21;2026-08-04;130;45;2.311111;42;93.333333;16;35.555556;1;2.222222;0;0.0;0;0.0;2.198267;87.888889;28.777778;3.08;0.097778;0.0;5.444444;6.777778;-0.857778;-0.097778;0.0
NEW_MODE;80;9;13;04,06,11,17,30,45,50,51,59,67,72,86,90;DISCOVERY;2009-07-02;2020-05-28;109;109;2.348624;99;90.825688;46;42.201835;2;1.834862;0;0.0;0;0.0;2.20033;87.614679;29.170642;3.143119;0.106422;0.001835;3.211009;13.031193;-1.308257;-0.106422;-0.001835
NEW_MODE;80;9;13;04,06,11,17,30,45,50,51,59,67,72,86,90;VALIDATION;2020-05-30;2023-11-18;109;40;2.15;34;85.0;11;27.5;1;2.5;0;0.0;0;0.0;2.1955;87.435;28.59;3.4;0.165;0.0;-2.435;-1.09;-0.9;-0.165;0.0
NEW_MODE;80;9;13;04,06,11,17,30,45,50,51,59,67,72,86,90;TEST;2023-11-21;2026-08-04;109;46;2.26087;41;89.130435;16;34.782609;1;2.173913;0;0.0;0;0.0;2.197739;87.743478;28.734783;3.108696;0.182609;0.013043;1.386957;6.047826;-0.934783;-0.182609;-0.013043
NEW_MODE;81;9;13;01,13,20,38,51,57,61,69,73,74,75,77,83;DISCOVERY;2009-07-02;2020-05-28;113;113;2.433628;104;92.035398;48;42.477876;10;8.849558;0;0.0;0;0.0;2.203133;87.851327;29.240708;3.102655;0.136283;0.0;4.184071;13.237168;5.746903;-0.136283;0.0
NEW_MODE;81;9;13;01,13,20,38,51,57,61,69,73,74,75,77,83;VALIDATION;2020-05-30;2023-11-18;113;42;2.380952;38;90.47619;17;40.47619;3;7.142857;0;0.0;0;0.0;2.18581;87.138095;28.157143;3.109524;0.185714;0.004762;3.338095;12.319047;4.033333;-0.185714;-0.004762
NEW_MODE;81;9;13;01,13,20,38,51,57,61,69,73,74,75,77,83;TEST;2023-11-21;2026-08-04;113;38;2.421053;36;94.736842;14;36.842105;4;10.526316;0;0.0;0;0.0;2.186316;87.636842;27.815789;3.026316;0.157895;0.005263;7.1;9.026316;7.5;-0.157895;-0.005263
NEW_MODE;82;9;13;28,37,42,48,52,57,58,64,65,70,77,85,90;DISCOVERY;2009-07-02;2020-05-28;123;123;2.536585;120;97.560976;58;47.154472;10;8.130081;1;0.813008;0;0.0;2.20426;87.884553;29.209756;3.198374;0.157724;0.0;9.676423;17.944716;4.931707;0.655284;0.0
NEW_MODE;82;9;13;28,37,42,48,52,57,58,64,65,70,77,85,90;VALIDATION;2020-05-30;2023-11-18;123;30;2.466667;29;96.666667;13;43.333333;2;6.666667;0;0.0;0;0.0;2.2004;87.673333;29.113333;3.173333;0.086667;0.0;8.993334;14.22;3.493334;-0.086667;0.0
NEW_MODE;82;9;13;28,37,42,48,52,57,58,64,65,70,77,85,90;TEST;2023-11-21;2026-08-04;123;36;1.972222;31;86.111111;4;11.111111;0;0.0;0;0.0;0;0.0;2.198056;87.922222;28.822222;2.966667;0.1;0.0;-1.811111;-17.711111;-2.966667;-0.1;0.0
NEW_MODE;83;9;13;11,18,20,21,26,30,37,44,47,65,75,80,90;DISCOVERY;2009-07-02;2020-05-28;127;127;2.417323;121;95.275591;50;39.370079;9;7.086614;0;0.0;0;0.0;2.207055;87.862992;29.456693;3.248819;0.149606;0.004724;7.412599;9.913386;3.837795;-0.149606;-0.004724
NEW_MODE;83;9;13;11,18,20,21,26,30,37,44,47,65,75,80,90;VALIDATION;2020-05-30;2023-11-18;127;34;2.176471;31;91.176471;8;23.529412;1;2.941176;0;0.0;0;0.0;2.212647;88.235294;29.576471;3.323529;0.152941;0.0;2.941177;-6.047059;-0.382353;-0.152941;0.0
NEW_MODE;83;9;13;11,18,20,21,26,30,37,44,47,65,75,80,90;TEST;2023-11-21;2026-08-04;127;46;2.326087;41;89.130435;19;41.304348;1;2.173913;0;0.0;0;0.0;2.195043;87.5;28.786957;3.065217;0.147826;0.008696;1.630435;12.517391;-0.891304;-0.147826;-0.008696
NEW_MODE;84;9;13;01,15,16,20,41,47,49,53,55,56,71,77,83;DISCOVERY;2009-07-02;2020-05-28;113;113;2.442478;107;94.690265;42;37.168142;13;11.504425;1;0.884956;0;0.0;2.200142;87.677876;28.906195;3.251328;0.185841;0.00708;7.012389;8.261947;8.253097;0.699115;-0.00708
NEW_MODE;84;9;13;01,15,16,20,41,47,49,53,55,56,71,77,83;VALIDATION;2020-05-30;2023-11-18;113;30;2.266667;25;83.333333;9;30.0;2;6.666667;2;6.666667;0;0.0;2.202133;88.04;28.933333;3.126667;0.16;0.0;-4.706667;1.066667;3.54;6.506667;0.0
NEW_MODE;84;9;13;01,15,16,20,41,47,49,53,55,56,71,77,83;TEST;2023-11-21;2026-08-04;113;35;2.285714;32;91.428571;11;31.428571;2;5.714286;0;0.0;0;0.0;2.195771;87.622857;28.68;3.142857;0.142857;0.011429;3.805714;2.748571;2.571429;-0.142857;-0.011429
NEW_MODE;85;9;13;08,14,16,18,20,22,25,30,32,43,47,58,73;DISCOVERY;2009-07-02;2020-05-28;130;130;2.530769;122;93.846154;67;51.538462;10;7.692308;0;0.0;0;0.0;2.197846;87.761538;28.775385;3.153846;0.110769;0.001538;6.084616;22.763077;4.538462;-0.110769;-0.001538
NEW_MODE;85;9;13;08,14,16,18,20,22,25,30,32,43,47,58,73;VALIDATION;2020-05-30;2023-11-18;130;27;2.407407;24;88.888889;13;48.148148;1;3.703704;0;0.0;0;0.0;2.190444;87.318518;28.814815;2.837037;0.103704;0.0;1.570371;19.333333;0.866667;-0.103704;0.0
NEW_MODE;85;9;13;08,14,16,18,20,22,25,30,32,43,47,58,73;TEST;2023-11-21;2026-08-04;130;52;2.5;49;94.230769;26;50.0;3;5.769231;0;0.0;0;0.0;2.191577;87.373077;28.484615;3.180769;0.130769;0.0;6.857692;21.515385;2.588462;-0.130769;0.0
NEW_MODE;86;9;13;01,14,18,21,28,30,52,64,69,70,74,78,85;DISCOVERY;2009-07-02;2020-05-28;124;124;2.403226;115;92.741935;54;43.548387;5;4.032258;0;0.0;0;0.0;2.195226;87.504839;28.666129;3.23871;0.130645;0.0;5.237096;14.882258;0.793548;-0.130645;0.0
NEW_MODE;86;9;13;01,14,18,21,28,30,52,64,69,70,74,78,85;VALIDATION;2020-05-30;2023-11-18;124;45;2.088889;40;88.888889;9;20.0;0;0.0;0;0.0;0;0.0;2.204267;87.96;29.066667;3.226667;0.186667;0.008889;0.928889;-9.066667;-3.226667;-0.186667;-0.008889
NEW_MODE;86;9;13;01,14,18,21,28,30,52,64,69,70,74,78,85;TEST;2023-11-21;2026-08-04;124;35;2.085714;29;82.857143;8;22.857143;1;2.857143;0;0.0;0;0.0;2.204857;88.114286;29.108571;3.108572;0.182857;0.0;-5.257143;-6.251428;-0.251429;-0.182857;0.0
NEW_MODE;87;9;13;01,21,34,35,36,49,54,56,57,61,62,63,83;DISCOVERY;2009-07-02;2020-05-28;111;111;2.45045;102;91.891892;47;42.342342;10;9.009009;2;1.801802;0;0.0;2.199784;87.805405;28.787387;3.254054;0.140541;0.001802;4.086487;13.554955;5.754955;1.661261;-0.001802
