Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Occurrences;PostDrawTotal;GeneralAppearances;GeneralRatePct;PostAppearances;PostRatePct;LiftPctPoints;RateRatio;WindowsContainingNumber;WindowPresenceRatePct
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;1;7;DISCOVERY;114;1026;112;6.627219;77;7.504873;0.877654;1.132432;57;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;9;6;DISCOVERY;114;1026;120;7.100592;82;7.992203;0.891611;1.125569;59;51.754386
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;10;3;DISCOVERY;114;1026;109;6.449704;76;7.407407;0.957703;1.148488;57;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;14;8;DISCOVERY;114;1026;99;5.857988;69;6.725146;0.867158;1.14803;57;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;30;11;DISCOVERY;114;1026;101;5.976331;70;6.822612;0.846281;1.141605;54;47.368421
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;44;13;DISCOVERY;114;1026;101;5.976331;69;6.725146;0.748815;1.125297;59;51.754386
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;49;1;DISCOVERY;114;1026;125;7.39645;96;9.356725;1.960275;1.265029;76;66.666667
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;52;2;DISCOVERY;114;1026;131;7.751479;92;8.966862;1.215382;1.156794;62;54.385965
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;53;10;DISCOVERY;114;1026;91;5.384615;64;6.237817;0.853201;1.158452;53;46.491228
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;61;5;DISCOVERY;114;1026;105;6.213018;73;7.11501;0.901992;1.145178;55;48.245614
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;62;4;DISCOVERY;114;1026;113;6.686391;78;7.602339;0.915949;1.136987;69;60.526316
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;63;12;DISCOVERY;114;1026;109;6.449704;74;7.212476;0.762771;1.118265;57;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;72;9;DISCOVERY;114;1026;109;6.449704;75;7.309942;0.860237;1.133376;63;55.263158
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;1;7;VALIDATION;28;252;34;6.028369;16;6.349206;0.320838;1.053221;13;46.428571
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;9;6;VALIDATION;28;252;49;8.687943;19;7.539683;-1.148261;0.867833;14;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;10;3;VALIDATION;28;252;41;7.269504;21;8.333333;1.06383;1.146341;14;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;14;8;VALIDATION;28;252;36;6.382979;16;6.349206;-0.033772;0.994709;13;46.428571
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;30;11;VALIDATION;28;252;36;6.382979;15;5.952381;-0.430598;0.93254;14;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;44;13;VALIDATION;28;252;36;6.382979;13;5.15873;-1.224249;0.808201;9;32.142857
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;49;1;VALIDATION;28;252;47;8.333333;23;9.126984;0.793651;1.095238;19;67.857143
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;52;2;VALIDATION;28;252;47;8.333333;14;5.555556;-2.777778;0.666667;14;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;53;10;VALIDATION;28;252;35;6.205674;16;6.349206;0.143533;1.023129;12;42.857143
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;61;5;VALIDATION;28;252;35;6.205674;19;7.539683;1.334009;1.214966;14;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;62;4;VALIDATION;28;252;40;7.092199;15;5.952381;-1.139818;0.839286;12;42.857143
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;63;12;VALIDATION;28;252;34;6.028369;14;5.555556;-0.472813;0.921569;13;46.428571
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;72;9;VALIDATION;28;252;39;6.914894;17;6.746032;-0.168862;0.97558;13;46.428571
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;1;7;TEST;24;216;40;7.092199;25;11.574074;4.481875;1.631944;15;62.5
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;9;6;TEST;24;216;35;6.205674;17;7.87037;1.664697;1.268254;16;66.666667
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;10;3;TEST;24;216;40;7.092199;13;6.018519;-1.07368;0.848611;11;45.833333
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;14;8;TEST;24;216;39;6.914894;11;5.092593;-1.822301;0.736467;9;37.5
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;30;11;TEST;24;216;39;6.914894;23;10.648148;3.733255;1.539886;14;58.333333
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;44;13;TEST;24;216;35;6.205674;14;6.481481;0.275808;1.044444;13;54.166667
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;49;1;TEST;24;216;42;7.446809;12;5.555556;-1.891253;0.746032;9;37.5
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;52;2;TEST;24;216;38;6.737589;19;8.796296;2.058708;1.305556;13;54.166667
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;53;10;TEST;24;216;36;6.382979;11;5.092593;-1.290386;0.79784;9;37.5
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;61;5;TEST;24;216;37;6.560284;17;7.87037;1.310087;1.1997;12;50.0
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;62;4;TEST;24;216;38;6.737589;15;6.944444;0.206856;1.030702;11;45.833333
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;63;12;TEST;24;216;47;8.333333;17;7.87037;-0.462963;0.944444;16;66.666667
NEW_MODE;12;01,09,10,14,30,44,49,52,53,61,62,63,72;72;9;TEST;24;216;40;7.092199;11;5.092593;-1.999606;0.718056;9;37.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;9;10;DISCOVERY;97;873;120;7.100592;71;8.132875;1.032283;1.14538;48;49.484536
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;10;6;DISCOVERY;97;873;109;6.449704;68;7.789233;1.339528;1.207688;48;49.484536
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;11;7;DISCOVERY;97;873;120;7.100592;73;8.36197;1.261379;1.177644;48;49.484536
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;21;13;DISCOVERY;97;873;122;7.218935;70;8.018328;0.799393;1.110736;54;55.670103
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;35;1;DISCOVERY;97;873;111;6.568047;75;8.591065;2.023018;1.308009;48;49.484536
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;37;2;DISCOVERY;97;873;109;6.449704;72;8.247423;1.797719;1.278729;50;51.546392
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;38;12;DISCOVERY;97;873;120;7.100592;69;7.90378;0.803188;1.113116;47;48.453608
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;48;9;DISCOVERY;97;873;121;7.159763;72;8.247423;1.087659;1.151913;53;54.639175
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;55;5;DISCOVERY;97;873;122;7.218935;75;8.591065;1.37213;1.190074;56;57.731959
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;58;4;DISCOVERY;97;873;110;6.508876;69;7.90378;1.394904;1.214308;50;51.546392
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;60;8;DISCOVERY;97;873;91;5.384615;58;6.643757;1.259142;1.233841;46;47.42268
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;85;11;DISCOVERY;97;873;132;7.810651;76;8.705613;0.894962;1.114582;59;60.824742
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;90;3;DISCOVERY;97;873;129;7.633136;79;9.049255;1.416119;1.185523;53;54.639175
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;9;10;VALIDATION;32;288;49;8.687943;25;8.680556;-0.007388;0.99915;19;59.375
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;10;6;VALIDATION;32;288;41;7.269504;22;7.638889;0.369385;1.050813;18;56.25
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;11;7;VALIDATION;32;288;27;4.787234;11;3.819444;-0.96779;0.79784;9;28.125
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;21;13;VALIDATION;32;288;40;7.092199;20;6.944444;-0.147754;0.979167;16;50.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;35;1;VALIDATION;32;288;40;7.092199;18;6.25;-0.842199;0.88125;13;40.625
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;37;2;VALIDATION;32;288;46;8.156028;24;8.333333;0.177305;1.021739;19;59.375
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;38;12;VALIDATION;32;288;47;8.333333;27;9.375;1.041667;1.125;20;62.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;48;9;VALIDATION;32;288;40;7.092199;22;7.638889;0.54669;1.077083;16;50.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;55;5;VALIDATION;32;288;41;7.269504;24;8.333333;1.06383;1.146341;18;56.25
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;58;4;VALIDATION;32;288;43;7.624113;24;8.333333;0.70922;1.093023;20;62.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;60;8;VALIDATION;32;288;39;6.914894;17;5.902778;-1.012116;0.853632;13;40.625
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;85;11;VALIDATION;32;288;28;4.964539;10;3.472222;-1.492317;0.699405;9;28.125
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;90;3;VALIDATION;32;288;29;5.141844;22;7.638889;2.497045;1.485632;18;56.25
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;9;10;TEST;40;360;35;6.205674;16;4.444444;-1.761229;0.71619;13;32.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;10;6;TEST;40;360;40;7.092199;14;3.888889;-3.20331;0.548333;10;25.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;11;7;TEST;40;360;42;7.446809;25;6.944444;-0.502364;0.93254;18;45.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;21;13;TEST;40;360;36;6.382979;21;5.833333;-0.549645;0.913889;16;40.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;35;1;TEST;40;360;32;5.673759;20;5.555556;-0.118203;0.979167;19;47.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;37;2;TEST;40;360;28;4.964539;16;4.444444;-0.520095;0.895238;14;35.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;38;12;TEST;40;360;30;5.319149;11;3.055556;-2.263593;0.574444;10;25.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;48;9;TEST;40;360;31;5.496454;13;3.611111;-1.885343;0.656989;11;27.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;55;5;TEST;40;360;39;6.914894;29;8.055556;1.140662;1.164957;20;50.0
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;58;4;TEST;40;360;42;7.446809;27;7.5;0.053191;1.007143;21;52.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;60;8;TEST;40;360;43;7.624113;33;9.166667;1.542553;1.202326;25;62.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;85;11;TEST;40;360;53;9.397163;38;10.555556;1.158392;1.12327;25;62.5
NEW_MODE;13;09,10,11,21,35,37,38,48,55,58,60,85,90;90;3;TEST;40;360;35;6.205674;19;5.277778;-0.927896;0.850476;17;42.5
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;1;11;DISCOVERY;99;891;112;6.627219;67;7.519641;0.892422;1.13466;46;46.464646
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;2;5;DISCOVERY;99;891;100;5.91716;64;7.182941;1.265781;1.213917;51;51.515152
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;3;8;DISCOVERY;99;891;93;5.502959;58;6.50954;1.006581;1.182916;42;42.424242
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;16;4;DISCOVERY;99;891;117;6.923077;73;8.193042;1.269965;1.183439;51;51.515152
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;19;1;DISCOVERY;99;891;125;7.39645;84;9.427609;2.03116;1.274613;64;64.646465
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;25;7;DISCOVERY;99;891;117;6.923077;72;8.080808;1.157731;1.167228;52;52.525253
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;33;9;DISCOVERY;99;891;115;6.804734;69;7.744108;0.939374;1.138047;47;47.474747
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;34;10;DISCOVERY;99;891;121;7.159763;72;8.080808;0.921045;1.128642;54;54.545455
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;45;13;DISCOVERY;99;891;133;7.869822;78;8.754209;0.884386;1.112377;60;60.606061
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;50;3;DISCOVERY;99;891;103;6.094675;67;7.519641;1.424966;1.233805;49;49.494949
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;52;6;DISCOVERY;99;891;131;7.751479;80;8.978676;1.227196;1.158318;56;56.565657
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;80;2;DISCOVERY;99;891;110;6.508876;75;8.417508;1.908633;1.293235;54;54.545455
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;84;12;DISCOVERY;99;891;114;6.745562;68;7.631874;0.886312;1.131392;51;51.515152
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;1;11;VALIDATION;34;306;34;6.028369;14;4.575163;-1.453205;0.758939;13;38.235294
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;2;5;VALIDATION;34;306;25;4.432624;12;3.921569;-0.511055;0.884706;12;35.294118
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;3;8;VALIDATION;34;306;35;6.205674;22;7.189542;0.983869;1.158543;14;41.176471
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;16;4;VALIDATION;34;306;31;5.496454;17;5.555556;0.059102;1.010753;16;47.058824
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;19;1;VALIDATION;34;306;41;7.269504;25;8.169935;0.900431;1.123864;20;58.823529
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;25;7;VALIDATION;34;306;46;8.156028;18;5.882353;-2.273675;0.721228;11;32.352941
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;33;9;VALIDATION;34;306;32;5.673759;23;7.51634;1.842581;1.324755;16;47.058824
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;34;10;VALIDATION;34;306;33;5.851064;19;6.20915;0.358086;1.0612;17;50.0
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;45;13;VALIDATION;34;306;40;7.092199;22;7.189542;0.097344;1.013725;19;55.882353
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;50;3;VALIDATION;34;306;27;4.787234;16;5.228758;0.441524;1.092229;11;32.352941
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;52;6;VALIDATION;34;306;47;8.333333;21;6.862745;-1.470588;0.823529;16;47.058824
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;80;2;VALIDATION;34;306;42;7.446809;28;9.150327;1.703518;1.228758;18;52.941176
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;84;12;VALIDATION;34;306;32;5.673759;20;6.535948;0.862189;1.151961;17;50.0
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;1;11;TEST;38;342;40;7.092199;21;6.140351;-0.951848;0.865789;14;36.842105
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;2;5;TEST;38;342;44;7.801418;27;7.894737;0.093318;1.011962;16;42.105263
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;3;8;TEST;38;342;35;6.205674;25;7.309942;1.104268;1.177945;19;50.0
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;16;4;TEST;38;342;37;6.560284;26;7.602339;1.042055;1.158843;22;57.894737
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;19;1;TEST;38;342;38;6.737589;26;7.602339;0.864751;1.128347;19;50.0
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;25;7;TEST;38;342;35;6.205674;21;6.140351;-0.065323;0.989474;19;50.0
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;33;9;TEST;38;342;40;7.092199;24;7.017544;-0.074655;0.989474;18;47.368421
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;34;10;TEST;38;342;42;7.446809;29;8.479532;1.032724;1.13868;22;57.894737
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;45;13;TEST;38;342;41;7.269504;21;6.140351;-1.129153;0.844673;18;47.368421
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;50;3;TEST;38;342;27;4.787234;20;5.847953;1.060719;1.221572;17;44.736842
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;52;6;TEST;38;342;38;6.737589;14;4.093567;-2.644021;0.607572;12;31.578947
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;80;2;TEST;38;342;46;8.156028;34;9.94152;1.785492;1.218917;25;65.789474
NEW_MODE;14;01,02,03,16,19,25,33,34,45,50,52,80,84;84;12;TEST;38;342;35;6.205674;33;9.649123;3.443449;1.554887;23;60.526316
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;6;13;DISCOVERY;117;1053;129;7.633136;88;8.357075;0.723939;1.094842;60;51.282051
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;11;6;DISCOVERY;117;1053;120;7.100592;86;8.167142;1.06655;1.150206;60;51.282051
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;20;11;DISCOVERY;117;1053;112;6.627219;78;7.407407;0.780188;1.117725;58;49.57265
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;22;4;DISCOVERY;117;1053;110;6.508876;81;7.692308;1.183432;1.181818;64;54.700855
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;26;3;DISCOVERY;117;1053;118;6.982249;86;8.167142;1.184893;1.169701;60;51.282051
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;36;12;DISCOVERY;117;1053;98;5.798817;69;6.552707;0.75389;1.130008;54;46.153846
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;37;7;DISCOVERY;117;1053;109;6.449704;79;7.502374;1.05267;1.163212;59;50.42735
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;47;5;DISCOVERY;117;1053;125;7.39645;90;8.547009;1.150559;1.155556;66;56.410256
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;51;10;DISCOVERY;117;1053;120;7.100592;83;7.882241;0.781649;1.110082;58;49.57265
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;61;8;DISCOVERY;117;1053;105;6.213018;76;7.217474;1.004456;1.16167;59;50.42735
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;77;2;DISCOVERY;117;1053;127;7.514793;92;8.736942;1.222149;1.162632;65;55.555556
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;78;1;DISCOVERY;117;1053;120;7.100592;90;8.547009;1.446417;1.203704;68;58.119658
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;90;9;DISCOVERY;117;1053;129;7.633136;89;8.452042;0.818906;1.107283;63;53.846154
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;6;13;VALIDATION;44;396;47;8.333333;33;8.333333;0.0;1.0;27;61.363636
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;11;6;VALIDATION;44;396;27;4.787234;20;5.050505;0.263271;1.054994;18;40.909091
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;20;11;VALIDATION;44;396;37;6.560284;23;5.808081;-0.752203;0.88534;20;45.454545
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;22;4;VALIDATION;44;396;42;7.446809;36;9.090909;1.644101;1.220779;24;54.545455
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;26;3;VALIDATION;44;396;28;4.964539;18;4.545455;-0.419084;0.915584;13;29.545455
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;36;12;VALIDATION;44;396;26;4.609929;14;3.535354;-1.074576;0.7669;11;25.0
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;37;7;VALIDATION;44;396;46;8.156028;24;6.060606;-2.095422;0.743083;19;43.181818
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;47;5;VALIDATION;44;396;38;6.737589;34;8.585859;1.84827;1.274322;28;63.636364
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;51;10;VALIDATION;44;396;35;6.205674;28;7.070707;0.865033;1.139394;23;52.272727
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;61;8;VALIDATION;44;396;35;6.205674;27;6.818182;0.612508;1.098701;22;50.0
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;77;2;VALIDATION;44;396;40;7.092199;26;6.565657;-0.526542;0.925758;19;43.181818
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;78;1;VALIDATION;44;396;35;6.205674;26;6.565657;0.359983;1.058009;18;40.909091
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;90;9;VALIDATION;44;396;29;5.141844;17;4.292929;-0.848915;0.834901;15;34.090909
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;6;13;TEST;28;252;45;7.978723;16;6.349206;-1.629517;0.795767;14;50.0
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;11;6;TEST;28;252;42;7.446809;12;4.761905;-2.684904;0.639456;11;39.285714
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;20;11;TEST;28;252;42;7.446809;23;9.126984;1.680176;1.225624;20;71.428571
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;22;4;TEST;28;252;34;6.028369;12;4.761905;-1.266464;0.789916;11;39.285714
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;26;3;TEST;28;252;31;5.496454;17;6.746032;1.249578;1.227343;13;46.428571
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;36;12;TEST;28;252;34;6.028369;8;3.174603;-2.853766;0.526611;8;28.571429
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;37;7;TEST;28;252;28;4.964539;8;3.174603;-1.789936;0.639456;5;17.857143
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;47;5;TEST;28;252;41;7.269504;22;8.730159;1.460655;1.200929;19;67.857143
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;51;10;TEST;28;252;36;6.382979;15;5.952381;-0.430598;0.93254;14;50.0
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;61;8;TEST;28;252;37;6.560284;14;5.555556;-1.004728;0.846847;11;39.285714
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;77;2;TEST;28;252;30;5.319149;12;4.761905;-0.557244;0.895238;12;42.857143
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;78;1;TEST;28;252;29;5.141844;10;3.968254;-1.17359;0.771757;9;32.142857
NEW_MODE;15;06,11,20,22,26,36,37,47,51,61,77,78,90;90;9;TEST;28;252;35;6.205674;14;5.555556;-0.650118;0.895238;13;46.428571
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;3;12;DISCOVERY;116;1044;93;5.502959;66;6.321839;0.818881;1.148807;51;43.965517
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;10;11;DISCOVERY;116;1044;109;6.449704;76;7.279693;0.829989;1.128686;56;48.275862
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;14;1;DISCOVERY;116;1044;99;5.857988;85;8.141762;2.283774;1.389856;67;57.758621
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;15;10;DISCOVERY;116;1044;118;6.982249;82;7.854406;0.872158;1.124911;61;52.586207
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;27;2;DISCOVERY;116;1044;99;5.857988;79;7.56705;1.709062;1.291749;59;50.862069
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;36;7;DISCOVERY;116;1044;98;5.798817;71;6.800766;1.00195;1.172785;52;44.827586
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;42;5;DISCOVERY;116;1044;104;6.153846;78;7.471264;1.317418;1.21408;58;50.0
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;43;3;DISCOVERY;116;1044;110;6.508876;83;7.950192;1.441316;1.221439;64;55.172414
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;47;9;DISCOVERY;116;1044;125;7.39645;87;8.333333;0.936884;1.126667;62;53.448276
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;69;13;DISCOVERY;116;1044;115;6.804734;79;7.56705;0.762316;1.112027;57;49.137931
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;74;4;DISCOVERY;116;1044;122;7.218935;90;8.62069;1.401755;1.194178;59;50.862069
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;80;8;DISCOVERY;116;1044;110;6.508876;78;7.471264;0.962389;1.147858;60;51.724138
NEW_MODE;16;03,10,14,15,27,36,42,43,47,69,74,80,86;86;6;DISCOVERY;116;1044;125;7.39645;90;8.62069;1.22424;1.165517;64;55.172414
