Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Offset;Occurrences;Appearances;RatePct;GeneralRatePct;LiftPctPoints
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;VALIDATION;7;52;3;5.769231;7.067138;-1.297907
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;VALIDATION;8;52;6;11.538462;7.067138;4.471324
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;VALIDATION;9;52;4;7.692308;7.067138;0.62517
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;1;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;2;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;3;52;6;11.538462;7.420495;4.117967
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;4;52;2;3.846154;7.420495;-3.574341
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;5;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;6;52;6;11.538462;7.420495;4.117967
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;7;52;5;9.615385;7.420495;2.19489
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;8;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;VALIDATION;9;52;3;5.769231;7.420495;-1.651264
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;1;52;0;0.0;5.889282;-5.889282
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;2;52;3;5.769231;5.889282;-0.120051
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;3;52;3;5.769231;5.889282;-0.120051
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;4;52;3;5.769231;5.889282;-0.120051
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;5;52;5;9.615385;5.889282;3.726103
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;6;52;6;11.538462;5.889282;5.64918
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;7;52;2;3.846154;5.889282;-2.043128
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;8;52;4;7.692308;5.889282;1.803026
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;VALIDATION;9;52;2;3.846154;5.889282;-2.043128
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;1;52;4;7.692308;6.124853;1.567455
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;2;52;4;7.692308;6.124853;1.567455
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;3;52;2;3.846154;6.124853;-2.278699
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;4;52;2;3.846154;6.124853;-2.278699
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;5;52;5;9.615385;6.124853;3.490532
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;6;52;4;7.692308;6.124853;1.567455
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;7;52;2;3.846154;6.124853;-2.278699
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;8;52;5;9.615385;6.124853;3.490532
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;VALIDATION;9;52;2;3.846154;6.124853;-2.278699
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;1;52;1;1.923077;7.656066;-5.732989
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;2;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;3;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;4;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;5;52;7;13.461538;7.656066;5.805473
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;6;52;6;11.538462;7.656066;3.882396
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;7;52;2;3.846154;7.656066;-3.809912
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;8;52;5;9.615385;7.656066;1.959319
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;VALIDATION;9;52;5;9.615385;7.656066;1.959319
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;1;52;1;1.923077;5.535925;-3.612848
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;2;52;4;7.692308;5.535925;2.156383
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;3;52;2;3.846154;5.535925;-1.689771
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;4;52;1;1.923077;5.535925;-3.612848
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;5;52;4;7.692308;5.535925;2.156383
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;6;52;4;7.692308;5.535925;2.156383
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;7;52;3;5.769231;5.535925;0.233306
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;8;52;3;5.769231;5.535925;0.233306
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;VALIDATION;9;52;3;5.769231;5.535925;0.233306
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;1;52;3;5.769231;7.420495;-1.651264
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;2;52;3;5.769231;7.420495;-1.651264
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;3;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;4;52;4;7.692308;7.420495;0.271813
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;5;52;3;5.769231;7.420495;-1.651264
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;6;52;6;11.538462;7.420495;4.117967
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;7;52;1;1.923077;7.420495;-5.497418
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;8;52;2;3.846154;7.420495;-3.574341
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;VALIDATION;9;52;5;9.615385;7.420495;2.19489
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;1;52;5;9.615385;6.47821;3.137175
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;2;52;3;5.769231;6.47821;-0.708979
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;3;52;5;9.615385;6.47821;3.137175
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;4;52;1;1.923077;6.47821;-4.555133
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;5;52;4;7.692308;6.47821;1.214098
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;6;52;7;13.461538;6.47821;6.983329
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;7;52;3;5.769231;6.47821;-0.708979
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;8;52;2;3.846154;6.47821;-2.632056
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;VALIDATION;9;52;4;7.692308;6.47821;1.214098
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;1;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;2;52;5;9.615385;7.656066;1.959319
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;3;52;4;7.692308;7.656066;0.036242
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;4;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;5;52;2;3.846154;7.656066;-3.809912
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;6;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;7;52;6;11.538462;7.656066;3.882396
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;8;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;VALIDATION;9;52;3;5.769231;7.656066;-1.886835
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;1;51;5;9.803922;7.891637;1.912284
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;2;51;4;7.843137;7.891637;-0.0485
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;3;51;6;11.764706;7.891637;3.873069
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;4;51;3;5.882353;7.891637;-2.009284
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;5;51;3;5.882353;7.891637;-2.009284
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;6;51;7;13.72549;7.891637;5.833853
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;7;51;3;5.882353;7.891637;-2.009284
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;8;51;3;5.882353;7.891637;-2.009284
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;6;10;TEST;9;51;6;11.764706;7.891637;3.873069
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;1;51;7;13.72549;6.713781;7.011709
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;2;51;5;9.803922;6.713781;3.090141
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;3;51;3;5.882353;6.713781;-0.831428
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;4;51;4;7.843137;6.713781;1.129356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;5;51;6;11.764706;6.713781;5.050925
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;6;51;4;7.843137;6.713781;1.129356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;7;51;5;9.803922;6.713781;3.090141
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;8;51;4;7.843137;6.713781;1.129356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;7;3;TEST;9;51;1;1.960784;6.713781;-4.752997
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;1;51;3;5.882353;6.831567;-0.949214
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;2;51;0;0.0;6.831567;-6.831567
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;3;51;1;1.960784;6.831567;-4.870782
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;4;51;2;3.921569;6.831567;-2.909998
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;5;51;2;3.921569;6.831567;-2.909998
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;6;51;4;7.843137;6.831567;1.011571
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;7;51;6;11.764706;6.831567;4.933139
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;8;51;7;13.72549;6.831567;6.893924
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;10;8;TEST;9;51;2;3.921569;6.831567;-2.909998
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;1;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;2;51;3;5.882353;5.889282;-0.006929
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;3;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;4;51;4;7.843137;5.889282;1.953856
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;5;51;3;5.882353;5.889282;-0.006929
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;6;51;6;11.764706;5.889282;5.875424
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;7;51;5;9.803922;5.889282;3.91464
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;8;51;6;11.764706;5.889282;5.875424
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;16;2;TEST;9;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;1;51;2;3.921569;6.713781;-2.792212
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;2;51;4;7.843137;6.713781;1.129356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;3;51;3;5.882353;6.713781;-0.831428
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;4;51;1;1.960784;6.713781;-4.752997
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;5;51;1;1.960784;6.713781;-4.752997
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;6;51;5;9.803922;6.713781;3.090141
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;7;51;3;5.882353;6.713781;-0.831428
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;8;51;4;7.843137;6.713781;1.129356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;19;9;TEST;9;51;1;1.960784;6.713781;-4.752997
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;1;51;2;3.921569;5.889282;-1.967713
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;2;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;3;51;5;9.803922;5.889282;3.91464
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;4;51;4;7.843137;5.889282;1.953856
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;5;51;2;3.921569;5.889282;-1.967713
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;6;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;7;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;8;51;3;5.882353;5.889282;-0.006929
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;35;12;TEST;9;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;1;51;3;5.882353;5.182568;0.699785
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;2;51;2;3.921569;5.182568;-1.260999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;3;51;3;5.882353;5.182568;0.699785
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;4;51;2;3.921569;5.182568;-1.260999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;5;51;2;3.921569;5.182568;-1.260999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;6;51;2;3.921569;5.182568;-1.260999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;7;51;2;3.921569;5.182568;-1.260999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;8;51;0;0.0;5.182568;-5.182568
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;36;5;TEST;9;51;6;11.764706;5.182568;6.582138
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;1;51;5;9.803922;8.480565;1.323356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;2;51;3;5.882353;8.480565;-2.598212
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;3;51;4;7.843137;8.480565;-0.637428
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;4;51;3;5.882353;8.480565;-2.598212
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;5;51;5;9.803922;8.480565;1.323356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;6;51;4;7.843137;8.480565;-0.637428
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;7;51;11;21.568627;8.480565;13.088062
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;8;51;8;15.686275;8.480565;7.205709
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;42;1;TEST;9;51;5;9.803922;8.480565;1.323356
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;1;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;2;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;3;51;4;7.843137;5.889282;1.953856
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;4;51;1;1.960784;5.889282;-3.928497
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;5;51;4;7.843137;5.889282;1.953856
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;6;51;4;7.843137;5.889282;1.953856
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;7;51;3;5.882353;5.889282;-0.006929
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;8;51;2;3.921569;5.889282;-1.967713
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;48;13;TEST;9;51;0;0.0;5.889282;-5.889282
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;1;51;3;5.882353;6.949352;-1.066999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;2;51;2;3.921569;6.949352;-3.027784
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;3;51;3;5.882353;6.949352;-1.066999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;4;51;2;3.921569;6.949352;-3.027784
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;5;51;4;7.843137;6.949352;0.893785
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;6;51;0;0.0;6.949352;-6.949352
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;7;51;1;1.960784;6.949352;-4.988568
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;8;51;3;5.882353;6.949352;-1.066999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;54;11;TEST;9;51;2;3.921569;6.949352;-3.027784
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;1;51;3;5.882353;6.831567;-0.949214
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;2;51;6;11.764706;6.831567;4.933139
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;3;51;7;13.72549;6.831567;6.893924
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;4;51;2;3.921569;6.831567;-2.909998
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;5;51;4;7.843137;6.831567;1.011571
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;6;51;5;9.803922;6.831567;2.972355
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;7;51;7;13.72549;6.831567;6.893924
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;8;51;4;7.843137;6.831567;1.011571
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;60;6;TEST;9;51;2;3.921569;6.831567;-2.909998
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;1;51;4;7.843137;6.360424;1.482713
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;2;51;3;5.882353;6.360424;-0.478071
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;3;51;0;0.0;6.360424;-6.360424
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;4;51;2;3.921569;6.360424;-2.438855
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;5;51;5;9.803922;6.360424;3.443498
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;6;51;3;5.882353;6.360424;-0.478071
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;7;51;1;1.960784;6.360424;-4.39964
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;8;51;2;3.921569;6.360424;-2.438855
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;74;4;TEST;9;51;4;7.843137;6.360424;1.482713
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;1;51;7;13.72549;7.067138;6.658352
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;2;51;4;7.843137;7.067138;0.775999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;3;51;4;7.843137;7.067138;0.775999
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;4;51;3;5.882353;7.067138;-1.184785
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;5;51;5;9.803922;7.067138;2.736784
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;6;51;2;3.921569;7.067138;-3.145569
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;7;51;1;1.960784;7.067138;-5.106353
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;8;51;3;5.882353;7.067138;-1.184785
OVERALL;57;06,07,10,16,19,35,36,42,48,54,60,74,86;86;7;TEST;9;51;6;11.764706;7.067138;4.697568
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;1;157;8;5.095541;5.854617;-0.759075
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;2;157;7;4.458599;5.854617;-1.396018
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;3;157;12;7.643312;5.854617;1.788695
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;4;157;8;5.095541;5.854617;-0.759075
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;5;157;14;8.917197;5.854617;3.062581
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;6;157;11;7.006369;5.854617;1.151753
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;7;157;8;5.095541;5.854617;-0.759075
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;8;157;14;8.917197;5.854617;3.062581
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;7;6;DISCOVERY;9;157;14;8.917197;5.854617;3.062581
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;1;157;9;5.732484;7.151277;-1.418793
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;2;157;15;9.55414;7.151277;2.402863
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;3;157;8;5.095541;7.151277;-2.055736
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;4;157;15;9.55414;7.151277;2.402863
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;5;157;10;6.369427;7.151277;-0.78185
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;6;157;15;9.55414;7.151277;2.402863
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;7;157;13;8.280255;7.151277;1.128978
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;8;157;13;8.280255;7.151277;1.128978
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;19;9;DISCOVERY;9;157;15;9.55414;7.151277;2.402863
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;25;10;DISCOVERY;1;157;9;5.732484;6.797642;-1.065158
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;25;10;DISCOVERY;2;157;15;9.55414;6.797642;2.756498
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;25;10;DISCOVERY;3;157;8;5.095541;6.797642;-1.702101
OVERALL;58;07,19,25,29,37,38,45,47,67,68,83,85,90;25;10;DISCOVERY;4;157;15;9.55414;6.797642;2.756498
