Dataset;Trigger;WindowSize;PoolSize;CandidatePool;Split;SplitStartDate;SplitEndDate;DiscoveryOccurrences;Occurrences;AverageBestHit;WindowsAtLeast2;RateAtLeast2;WindowsAtLeast3;RateAtLeast3;WindowsAtLeast4;RateAtLeast4;WindowsAtLeast5;RateAtLeast5;WindowsAtLeast6;RateAtLeast6;RandomAverageBestHit;RandomRateAtLeast2;RandomRateAtLeast3;RandomRateAtLeast4;RandomRateAtLeast5;RandomRateAtLeast6;LiftAtLeast2PctPoints;LiftAtLeast3PctPoints;LiftAtLeast4PctPoints;LiftAtLeast5PctPoints;LiftAtLeast6PctPoints
OVERALL;29;9;13;02,19,31,37,42,43,45,56,67,68,74,77,90;VALIDATION;2016-08-27;2022-03-10;156;54;2.074074;47;87.037037;9;16.666667;2;3.703704;0;0.0;0;0.0;2.195926;87.788889;28.485185;3.211111;0.107407;0.011111;-0.751852;-11.818518;0.492593;-0.107407;-0.011111
OVERALL;29;9;13;02,19,31,37,42,43,45,56,67,68,74,77,90;TEST;2022-03-12;2026-08-04;156;51;2.392157;48;94.117647;22;43.137255;1;1.960784;0;0.0;0;0.0;2.192431;87.611765;28.439216;3.090196;0.12549;0.0;6.505882;14.698039;-1.129412;-0.12549;0.0
OVERALL;30;9;13;18,23,25,29,54,60,62,66,69,70,75,83,85;DISCOVERY;1997-12-03;2016-08-25;163;163;2.441718;154;94.478528;76;46.625767;5;3.067485;0;0.0;0;0.0;2.196822;87.478528;28.804908;3.252761;0.157055;0.003681;7.0;17.820859;-0.185276;-0.157055;-0.003681
OVERALL;30;9;13;18,23,25,29,54,60,62,66,69,70,75,83,85;VALIDATION;2016-08-27;2022-03-10;163;49;1.979592;37;75.510204;10;20.408163;1;2.040816;0;0.0;0;0.0;2.212612;88.522449;29.220408;3.346939;0.17551;0.0;-13.012245;-8.812245;-1.306123;-0.17551;0.0
OVERALL;30;9;13;18,23,25,29,54,60,62,66,69,70,75,83,85;TEST;2022-03-12;2026-08-04;163;57;2.263158;48;84.210526;21;36.842105;2;3.508772;1;1.754386;0;0.0;2.199333;87.719298;28.954386;3.108772;0.164912;0.0;-3.508772;7.887719;0.4;1.589474;0.0
OVERALL;31;9;13;13,22,39,43,44,46,50,54,59,65,68,84,87;DISCOVERY;1997-12-03;2016-08-25;160;160;2.40625;149;93.125;59;36.875;14;8.75;3;1.875;0;0.0;2.20625;88.13;29.21625;3.14;0.15625;0.0;4.995;7.65875;5.61;1.71875;0.0
OVERALL;31;9;13;13,22,39,43,44,46,50,54,59,65,68,84,87;VALIDATION;2016-08-27;2022-03-10;160;49;2.040816;39;79.591837;11;22.44898;1;2.040816;0;0.0;0;0.0;2.195959;87.746939;28.738776;2.995918;0.134694;0.004082;-8.155102;-6.289796;-0.955102;-0.134694;-0.004082
OVERALL;31;9;13;13,22,39,43,44,46,50,54,59,65,68,84,87;TEST;2022-03-12;2026-08-04;160;58;1.913793;40;68.965517;13;22.413793;0;0.0;0;0.0;0;0.0;2.194862;87.393103;28.686207;3.244828;0.182759;0.0;-18.427586;-6.272414;-3.244828;-0.182759;0.0
OVERALL;32;9;13;04,10,15,16,40,41,50,53,63,68,71,74,80;DISCOVERY;1997-12-03;2016-08-25;177;177;2.361582;162;91.525424;68;38.418079;11;6.214689;0;0.0;0;0.0;2.197141;87.527684;28.964972;3.057627;0.178531;0.00226;3.99774;9.453107;3.157062;-0.178531;-0.00226
OVERALL;32;9;13;04,10,15,16,40,41,50,53,63,68,71,74,80;VALIDATION;2016-08-27;2022-03-10;177;54;2.203704;47;87.037037;17;31.481481;1;1.851852;0;0.0;0;0.0;2.196889;87.674074;28.792593;3.111111;0.118519;0.0;-0.637037;2.688888;-1.259259;-0.118519;0.0
OVERALL;32;9;13;04,10,15,16,40,41,50,53,63,68,71,74,80;TEST;2022-03-12;2026-08-04;177;56;2.232143;51;91.071429;13;23.214286;5;8.928571;0;0.0;0;0.0;2.194786;87.642857;28.789286;2.942857;0.107143;0.0;3.428572;-5.575;5.985714;-0.107143;0.0
OVERALL;33;9;13;16,25,30,31,41,51,53,65,70,81,84,85,90;DISCOVERY;1997-12-03;2016-08-25;172;172;2.238372;164;95.348837;46;26.744186;3;1.744186;0;0.0;0;0.0;2.19793;87.617442;28.834884;3.195349;0.162791;0.004651;7.731395;-2.090698;-1.451163;-0.162791;-0.004651
OVERALL;33;9;13;16,25,30,31,41,51,53,65,70,81,84,85,90;VALIDATION;2016-08-27;2022-03-10;172;56;2.071429;48;85.714286;12;21.428571;0;0.0;0;0.0;0;0.0;2.192;87.507143;28.507143;3.039286;0.15;0.003571;-1.792857;-7.078572;-3.039286;-0.15;-0.003571
OVERALL;33;9;13;16,25,30,31,41,51,53,65,70,81,84,85,90;TEST;2022-03-12;2026-08-04;172;54;2.185185;48;88.888889;15;27.777778;1;1.851852;0;0.0;0;0.0;2.205259;87.788889;29.292593;3.277778;0.166667;0.0;1.1;-1.514815;-1.425926;-0.166667;0.0
OVERALL;34;9;13;04,05,09,14,27,37,45,46,49,52,64,78,84;DISCOVERY;1997-12-03;2016-08-25;161;161;2.248447;149;92.546584;49;30.434783;3;1.863354;0;0.0;0;0.0;2.196981;87.757764;28.706833;3.118012;0.130435;0.002484;4.78882;1.72795;-1.254658;-0.130435;-0.002484
OVERALL;34;9;13;04,05,09,14,27,37,45,46,49,52,64,78,84;VALIDATION;2016-08-27;2022-03-10;161;49;2.122449;43;87.755102;11;22.44898;1;2.040816;0;0.0;0;0.0;2.208245;87.677551;29.591837;3.4;0.15102;0.008163;0.077551;-7.142857;-1.359184;-0.15102;-0.008163
OVERALL;34;9;13;04,05,09,14,27,37,45,46,49,52,64,78,84;TEST;2022-03-12;2026-08-04;161;59;2.152542;55;93.220339;12;20.338983;1;1.694915;0;0.0;0;0.0;2.204712;87.637288;29.281356;3.39322;0.183051;0.0;5.583051;-8.942373;-1.698305;-0.183051;0.0
OVERALL;35;9;13;02,06,08,13,19,21,42,58,65,74,82,85,90;DISCOVERY;1997-12-03;2016-08-25;164;164;2.439024;157;95.731707;73;44.512195;6;3.658537;0;0.0;0;0.0;2.193195;87.459756;28.681707;3.047561;0.152439;0.0;8.271951;15.830488;0.610976;-0.152439;0.0
OVERALL;35;9;13;02,06,08,13,19,21,42,58,65,74,82,85,90;VALIDATION;2016-08-27;2022-03-10;164;63;2.238095;54;85.714286;22;34.920635;2;3.174603;0;0.0;0;0.0;2.199524;87.419048;29.342857;3.050794;0.146032;0.0;-1.704762;5.577778;0.123809;-0.146032;0.0
OVERALL;35;9;13;02,06,08,13,19,21,42,58,65,74,82,85,90;TEST;2022-03-12;2026-08-04;164;50;2.24;43;86.0;19;38.0;0;0.0;0;0.0;0;0.0;2.20644;87.688;29.636;3.18;0.152;0.0;-1.688;8.364;-3.18;-0.152;0.0
OVERALL;36;9;13;01,05,07,26,29,33,41,56,59,64,71,74,88;DISCOVERY;1997-12-03;2016-08-25;156;156;2.403846;146;93.589744;67;42.948718;6;3.846154;0;0.0;0;0.0;2.199654;87.775641;28.878205;3.141026;0.184615;0.002564;5.814103;14.070513;0.705128;-0.184615;-0.002564
OVERALL;36;9;13;01,05,07,26,29,33,41,56,59,64,71,74,88;VALIDATION;2016-08-27;2022-03-10;156;50;2.3;44;88.0;18;36.0;3;6.0;0;0.0;0;0.0;2.20724;87.952;29.528;3.084;0.172;0.0;0.048;6.472;2.916;-0.172;0.0
OVERALL;36;9;13;01,05,07,26,29,33,41,56,59,64,71,74,88;TEST;2022-03-12;2026-08-04;156;44;2.181818;39;88.636364;13;29.545455;0;0.0;0;0.0;0;0.0;2.197682;87.404545;28.977273;3.236364;0.154545;0.0;1.231819;0.568182;-3.236364;-0.154545;0.0
OVERALL;37;9;13;06,09,11,12,15,19,34,57,63,67,76,78,88;DISCOVERY;1997-12-03;2016-08-25;163;163;2.466258;155;95.092025;69;42.331288;15;9.202454;0;0.0;0;0.0;2.195448;87.58773;28.749693;3.095706;0.123926;0.001227;7.504295;13.581595;6.106748;-0.123926;-0.001227
OVERALL;37;9;13;06,09,11,12,15,19,34,57,63,67,76,78,88;VALIDATION;2016-08-27;2022-03-10;163;71;2.295775;68;95.774648;20;28.169014;4;5.633803;0;0.0;0;0.0;2.202873;87.585915;29.24507;3.298592;0.16338;0.005634;8.188733;-1.076056;2.335211;-0.16338;-0.005634
OVERALL;37;9;13;06,09,11,12,15,19,34,57,63,67,76,78,88;TEST;2022-03-12;2026-08-04;163;49;2.204082;44;89.795918;14;28.571429;1;2.040816;0;0.0;0;0.0;2.200122;87.653061;29.012245;3.240816;0.122449;0.0;2.142857;-0.440816;-1.2;-0.122449;0.0
OVERALL;38;9;13;15,29,33,47,54,55,57,58,60,67,72,79,85;DISCOVERY;1997-12-03;2016-08-25;176;176;2.346591;165;93.75;59;33.522727;13;7.386364;0;0.0;0;0.0;2.192114;87.401136;28.448864;3.223864;0.157955;0.002273;6.348864;5.073863;4.1625;-0.157955;-0.002273
OVERALL;38;9;13;15,29,33,47,54,55,57,58,60,67,72,79,85;VALIDATION;2016-08-27;2022-03-10;176;59;2.254237;52;88.135593;15;25.423729;5;8.474576;2;3.389831;0;0.0;2.19417;87.494915;28.633898;3.145763;0.149153;0.0;0.640678;-3.210169;5.328813;3.240678;0.0
OVERALL;38;9;13;15,29,33,47,54,55,57,58,60,67,72,79,85;TEST;2022-03-12;2026-08-04;176;50;2.04;39;78.0;9;18.0;4;8.0;0;0.0;0;0.0;2.18884;86.768;28.908;3.04;0.176;0.0;-8.768;-10.908;4.96;-0.176;0.0
OVERALL;39;9;13;03,05,06,17,41,42,47,52,62,64,66,75,80;DISCOVERY;1997-12-03;2016-08-25;177;177;2.378531;168;94.915254;66;37.288136;10;5.649718;0;0.0;0;0.0;2.202384;87.888135;29.036158;3.158192;0.159322;0.00678;7.027119;8.251978;2.491526;-0.159322;-0.00678
OVERALL;39;9;13;03,05,06,17,41,42,47,52,62,64,66,75,80;VALIDATION;2016-08-27;2022-03-10;177;56;2.267857;48;85.714286;19;33.928571;4;7.142857;0;0.0;0;0.0;2.198071;87.403571;29.039286;3.242857;0.132143;0.0;-1.689285;4.889285;3.9;-0.132143;0.0
OVERALL;39;9;13;03,05,06,17,41,42,47,52,62,64,66,75,80;TEST;2022-03-12;2026-08-04;177;60;2.316667;53;88.333333;23;38.333333;3;5.0;0;0.0;0;0.0;2.1929;87.426667;28.45;3.216667;0.206667;0.003333;0.906666;9.883333;1.783333;-0.206667;-0.003333
OVERALL;40;9;13;02,23,26,35,36,43,48,50,61,80,83,88,90;DISCOVERY;1997-12-03;2016-08-25;165;165;2.309091;157;95.151515;55;33.333333;4;2.424242;0;0.0;0;0.0;2.199333;87.709091;28.909091;3.189091;0.138182;0.004848;7.442424;4.424242;-0.764849;-0.138182;-0.004848
OVERALL;40;9;13;02,23,26,35,36,43,48,50,61,80,83,88,90;VALIDATION;2016-08-27;2022-03-10;165;60;2.166667;48;80.0;17;28.333333;5;8.333333;0;0.0;0;0.0;2.1953;87.393333;28.946667;3.07;0.146667;0.0;-7.393333;-0.613334;5.263333;-0.146667;0.0
OVERALL;40;9;13;02,23,26,35,36,43,48,50,61,80,83,88,90;TEST;2022-03-12;2026-08-04;165;64;2.25;54;84.375;23;35.9375;3;4.6875;0;0.0;0;0.0;2.19125;87.6;28.309375;3.08125;0.15;0.0;-3.225;7.628125;1.60625;-0.15;0.0
OVERALL;41;9;13;04,15,24,25,27,28,34,52,59,61,74,76,88;DISCOVERY;1997-12-03;2016-08-25;170;170;2.417647;159;93.529412;68;40.0;14;8.235294;0;0.0;0;0.0;2.200729;87.751765;29.052941;3.154118;0.134118;0.0;5.777647;10.947059;5.081176;-0.134118;0.0
OVERALL;41;9;13;04,15,24,25,27,28,34,52,59,61,74,76,88;VALIDATION;2016-08-27;2022-03-10;170;52;2.211538;45;86.538462;15;28.846154;3;5.769231;0;0.0;0;0.0;2.201846;88.338461;28.703846;3.053846;0.111538;0.0;-1.799999;0.142308;2.715385;-0.111538;0.0
OVERALL;41;9;13;04,15,24,25,27,28,34,52,59,61,74,76,88;TEST;2022-03-12;2026-08-04;170;69;2.15942;58;84.057971;20;28.985507;2;2.898551;0;0.0;0;0.0;2.196232;87.504348;29.031884;3.0;0.098551;0.0;-3.446377;-0.046377;-0.101449;-0.098551;0.0
OVERALL;42;9;13;03,15,17,21,22,26,31,39,50,65,66,77,89;DISCOVERY;1997-12-03;2016-08-25;163;163;2.435583;148;90.797546;76;46.625767;10;6.134969;0;0.0;0;0.0;2.195497;87.444172;28.939877;3.038037;0.139877;0.0;3.353374;17.68589;3.096932;-0.139877;0.0
OVERALL;42;9;13;03,15,17,21,22,26,31,39,50,65,66,77,89;VALIDATION;2016-08-27;2022-03-10;163;52;2.269231;41;78.846154;19;36.538462;5;9.615385;1;1.923077;0;0.0;2.207462;88.007692;29.434615;3.153846;0.153846;0.003846;-9.161538;7.103847;6.461539;1.769231;-0.003846
OVERALL;42;9;13;03,15,17,21,22,26,31,39,50,65,66,77,89;TEST;2022-03-12;2026-08-04;163;72;2.083333;60;83.333333;18;25.0;0;0.0;0;0.0;0;0.0;2.191861;87.947222;28.116667;3.022222;0.113889;0.0;-4.613889;-3.116667;-3.022222;-0.113889;0.0
OVERALL;43;9;13;03,08,28,37,39,42,45,60,64,65,74,84,86;DISCOVERY;1997-12-03;2016-08-25;170;170;2.382353;146;85.882353;63;37.058824;20;11.764706;6;3.529412;0;0.0;2.196247;87.591765;28.738824;3.163529;0.147059;0.0;-1.709412;8.32;8.601177;3.382353;0.0
OVERALL;43;9;13;03,08,28,37,39,42,45,60,64,65,74,84,86;VALIDATION;2016-08-27;2022-03-10;170;58;2.534483;54;93.103448;28;48.275862;5;8.62069;2;3.448276;0;0.0;2.200103;87.8;29.037931;3.017241;0.168966;0.0;5.303448;19.237931;5.603449;3.27931;0.0
OVERALL;43;9;13;03,08,28,37,39,42,45,60,64,65,74,84,86;TEST;2022-03-12;2026-08-04;170;64;2.03125;54;84.375;12;18.75;0;0.0;0;0.0;0;0.0;2.200031;87.903125;28.91875;3.05625;0.1375;0.003125;-3.528125;-10.16875;-3.05625;-0.1375;-0.003125
OVERALL;44;9;13;01,07,13,35,45,48,56,57,59,69,75,82,88;DISCOVERY;1997-12-03;2016-08-25;155;155;2.412903;148;95.483871;60;38.709677;11;7.096774;0;0.0;0;0.0;2.189303;87.269677;28.48;3.067097;0.130323;0.003871;8.214194;10.229677;4.029677;-0.130323;-0.003871
OVERALL;44;9;13;01,07,13,35,45,48,56,57,59,69,75,82,88;VALIDATION;2016-08-27;2022-03-10;155;53;2.169811;46;86.792453;16;30.188679;0;0.0;0;0.0;0;0.0;2.206943;87.698113;29.683019;3.188679;0.135849;0.0;-0.90566;0.50566;-3.188679;-0.135849;0.0
OVERALL;44;9;13;01,07,13,35,45,48,56,57,59,69,75,82,88;TEST;2022-03-12;2026-08-04;155;53;1.924528;40;75.471698;9;16.981132;0;0.0;0;0.0;0;0.0;2.197321;87.369811;29.101887;3.128302;0.14717;0.0;-11.898113;-12.120755;-3.128302;-0.14717;0.0
OVERALL;45;9;13;08,09,18,26,27,34,44,47,57,64,75,78,88;DISCOVERY;1997-12-03;2016-08-25;179;179;2.351955;163;91.061453;71;39.664804;8;4.469274;0;0.0;0;0.0;2.193855;87.653631;28.547486;3.06257;0.143017;0.001117;3.407822;11.117318;1.406704;-0.143017;-0.001117
OVERALL;45;9;13;08,09,18,26,27,34,44,47,57,64,75,78,88;VALIDATION;2016-08-27;2022-03-10;179;66;2.166667;56;84.848485;19;28.787879;2;3.030303;0;0.0;0;0.0;2.196;87.660606;28.609091;3.236364;0.10303;0.00303;-2.812121;0.178788;-0.206061;-0.10303;-0.00303
OVERALL;45;9;13;08,09,18,26,27,34,44,47,57,64,75,78,88;TEST;2022-03-12;2026-08-04;179;60;2.15;51;85.0;16;26.666667;2;3.333333;0;0.0;0;0.0;2.210067;88.106667;29.62;3.136667;0.153333;0.006667;-3.106667;-2.953333;0.196666;-0.153333;-0.006667
OVERALL;46;9;13;09,33,36,42,51,54,61,69,74,79,81,84,87;DISCOVERY;1997-12-03;2016-08-25;154;154;2.435065;149;96.753247;60;38.961039;12;7.792208;0;0.0;0;0.0;2.195091;87.477922;28.837662;3.062338;0.146753;0.001299;9.275325;10.123377;4.72987;-0.146753;-0.001299
OVERALL;46;9;13;09,33,36,42,51,54,61,69,74,79,81,84,87;VALIDATION;2016-08-27;2022-03-10;154;55;2.181818;52;94.545455;12;21.818182;1;1.818182;0;0.0;0;0.0;2.193564;87.556364;28.523636;3.138182;0.156364;0.007273;6.989091;-6.705454;-1.32;-0.156364;-0.007273
OVERALL;46;9;13;09,33,36,42,51,54,61,69,74,79,81,84,87;TEST;2022-03-12;2026-08-04;154;58;2.086207;49;84.482759;12;20.689655;2;3.448276;0;0.0;0;0.0;2.193828;87.534483;28.365517;3.351724;0.158621;0.0;-3.051724;-7.675862;0.096552;-0.158621;0.0
OVERALL;47;9;13;05,06,33,34,37,52,53,65,66,77,82,85,87;DISCOVERY;1997-12-03;2016-08-25;164;164;2.408537;156;95.121951;65;39.634146;10;6.097561;0;0.0;0;0.0;2.203695;87.928049;29.243902;3.052439;0.156098;0.0;7.193902;10.390244;3.045122;-0.156098;0.0
OVERALL;47;9;13;05,06,33,34,37,52,53,65,66,77,82,85,87;VALIDATION;2016-08-27;2022-03-10;164;71;2.521127;69;97.183099;34;47.887324;5;7.042254;0;0.0;0;0.0;2.19724;87.842254;28.473239;3.225352;0.185915;0.005634;9.340845;19.414085;3.816902;-0.185915;-0.005634
OVERALL;47;9;13;05,06,33,34,37,52,53,65,66,77,82,85,87;TEST;2022-03-12;2026-08-04;164;54;2.277778;49;90.740741;19;35.185185;1;1.851852;0;0.0;0;0.0;2.197;87.444444;28.981481;3.140741;0.144444;0.007407;3.296297;6.203704;-1.288889;-0.144444;-0.007407
OVERALL;48;9;13;09,12,13,15,17,21,25,26,29,31,40,57,63;DISCOVERY;1997-12-03;2016-08-25;168;168;2.470238;160;95.238095;71;42.261905;16;9.52381;0;0.0;0;0.0;2.197429;87.577381;28.902381;3.140476;0.141667;0.0;7.660714;13.359524;6.383334;-0.141667;0.0
OVERALL;48;9;13;09,12,13,15,17,21,25,26,29,31,40,57,63;VALIDATION;2016-08-27;2022-03-10;168;65;2.138462;54;83.076923;20;30.769231;0;0.0;0;0.0;0;0.0;2.188062;87.193846;28.443077;3.073846;0.104615;0.0;-4.116923;2.326154;-3.073846;-0.104615;0.0
OVERALL;48;9;13;09,12,13,15,17,21,25,26,29,31,40,57,63;TEST;2022-03-12;2026-08-04;168;50;2.1;41;82.0;14;28.0;0;0.0;0;0.0;0;0.0;2.20248;87.744;29.144;3.184;0.188;0.0;-5.744;-1.144;-3.184;-0.188;0.0
OVERALL;49;9;13;09,11,18,26,37,50,51,55,56,57,68,70,72;DISCOVERY;1997-12-03;2016-08-25;187;187;2.358289;172;91.97861;77;41.176471;6;3.208556;0;0.0;0;0.0;2.19508;87.536898;28.633155;3.194652;0.152941;0.006417;4.441712;12.543316;0.013904;-0.152941;-0.006417
OVERALL;49;9;13;09,11,18,26,37,50,51,55,56,57,68,70,72;VALIDATION;2016-08-27;2022-03-10;187;61;2.213115;54;88.52459;20;32.786885;0;0.0;0;0.0;0;0.0;2.197082;87.839344;28.57377;3.213115;0.101639;0.003279;0.685246;4.213115;-3.213115;-0.101639;-0.003279
OVERALL;49;9;13;09,11,18,26,37,50,51,55,56,57,68,70,72;TEST;2022-03-12;2026-08-04;187;63;2.190476;54;85.714286;19;30.15873;2;3.174603;0;0.0;0;0.0;2.204063;87.812698;29.288889;3.187302;0.136508;0.003175;-2.098412;0.869841;-0.012699;-0.136508;-0.003175
OVERALL;50;9;13;01,09,10,14,30,36,41,43,51,71,75,81,84;DISCOVERY;1997-12-03;2016-08-25;150;150;2.433333;146;97.333333;67;44.666667;2;1.333333;0;0.0;0;0.0;2.203587;87.770667;29.314667;3.097333;0.186667;0.002667;9.562666;15.352;-1.764;-0.186667;-0.002667
OVERALL;50;9;13;01,09,10,14,30,36,41,43,51,71,75,81,84;VALIDATION;2016-08-27;2022-03-10;150;48;2.020833;42;87.5;5;10.416667;2;4.166667;0;0.0;0;0.0;2.192042;87.654167;28.425;3.033333;0.0875;0.0125;-0.154167;-18.008333;1.133334;-0.0875;-0.0125
OVERALL;50;9;13;01,09,10,14,30,36,41,43,51,71,75,81,84;TEST;2022-03-12;2026-08-04;150;42;2.261905;37;88.095238;15;35.714286;1;2.380952;0;0.0;0;0.0;2.199762;87.680952;29.033333;3.138095;0.133333;0.004762;0.414286;6.680953;-0.757143;-0.133333;-0.004762
OVERALL;51;9;13;01,08,12,21,22,28,31,41,54,56,74,75,87;DISCOVERY;1997-12-03;2016-08-25;180;180;2.366667;165;91.666667;63;35.0;16;8.888889;2;1.111111;0;0.0;2.1939;87.722222;28.528889;3.005556;0.144444;0.002222;3.944445;6.471111;5.883333;0.966667;-0.002222
OVERALL;51;9;13;01,08,12,21,22,28,31,41,54,56,74,75,87;VALIDATION;2016-08-27;2022-03-10;180;60;2.166667;54;90.0;13;21.666667;3;5.0;0;0.0;0;0.0;2.200467;87.886667;28.956667;3.08;0.136667;0.0;2.113333;-7.29;1.92;-0.136667;0.0
OVERALL;51;9;13;01,08,12,21,22,28,31,41,54,56,74,75,87;TEST;2022-03-12;2026-08-04;180;55;2.218182;47;85.454545;20;36.363636;0;0.0;0;0.0;0;0.0;2.204945;87.534545;29.792727;3.036364;0.149091;0.0;-2.08;6.570909;-3.036364;-0.149091;0.0
OVERALL;52;9;13;01,04,13,25,33,39,41,45,66,76,79,81,89;DISCOVERY;1997-12-03;2016-08-25;175;175;2.445714;167;95.428571;73;41.714286;10;5.714286;3;1.714286;0;0.0;2.192857;87.304;28.836571;3.006857;0.153143;0.001143;8.124571;12.877715;2.707429;1.561143;-0.001143
OVERALL;52;9;13;01,04,13,25,33,39,41,45,66,76,79,81,89;VALIDATION;2016-08-27;2022-03-10;175;61;2.409836;59;96.721311;26;42.622951;1;1.639344;0;0.0;0;0.0;2.208984;88.163934;29.563934;3.042623;0.144262;0.0;8.557377;13.059017;-1.403279;-0.144262;0.0
OVERALL;52;9;13;01,04,13,25,33,39,41,45,66,76,79,81,89;TEST;2022-03-12;2026-08-04;175;66;2.181818;61;92.424242;16;24.242424;1;1.515152;0;0.0;0;0.0;2.200182;87.618182;29.009091;3.190909;0.20303;0.00303;4.80606;-4.766667;-1.675757;-0.20303;-0.00303
OVERALL;53;9;13;03,20,32,35,39,41,47,55,59,66,67,70,88;DISCOVERY;1997-12-03;2016-08-25;157;157;2.343949;146;92.993631;58;36.942675;7;4.458599;0;0.0;0;0.0;2.195185;87.498089;28.606369;3.26879;0.152866;0.006369;5.495542;8.336306;1.189809;-0.152866;-0.006369
OVERALL;53;9;13;03,20,32,35,39,41,47,55,59,66,67,70,88;VALIDATION;2016-08-27;2022-03-10;157;44;2.295455;40;90.909091;15;34.090909;2;4.545455;0;0.0;0;0.0;2.212727;88.190909;29.518182;3.381818;0.186364;0.004545;2.718182;4.572727;1.163637;-0.186364;-0.004545
OVERALL;53;9;13;03,20,32,35,39,41,47,55,59,66,67,70,88;TEST;2022-03-12;2026-08-04;157;52;2.288462;44;84.615385;21;40.384615;2;3.846154;0;0.0;0;0.0;2.190077;87.561538;28.176923;3.119231;0.169231;0.0;-2.946153;12.207692;0.726923;-0.169231;0.0
OVERALL;54;9;13;10,25,38,45,47,52,65,66,68,69,82,83,84;DISCOVERY;1997-12-03;2016-08-25;180;180;2.35;165;91.666667;67;37.222222;11;6.111111;0;0.0;0;0.0;2.195422;87.692222;28.677778;3.066667;0.118889;0.001111;3.974445;8.544444;3.044444;-0.118889;-0.001111
OVERALL;54;9;13;10,25,38,45,47,52,65,66,68,69,82,83,84;VALIDATION;2016-08-27;2022-03-10;180;47;2.361702;45;95.744681;19;40.425532;0;0.0;0;0.0;0;0.0;2.205277;87.642553;29.468085;3.272341;0.161702;0.0;8.102128;10.957447;-3.272341;-0.161702;0.0
OVERALL;54;9;13;10,25,38,45,47,52,65,66,68,69,82,83,84;TEST;2022-03-12;2026-08-04;180;58;2.137931;46;79.310345;18;31.034483;2;3.448276;0;0.0;0;0.0;2.195276;87.341379;29.024138;3.062069;0.127586;0.0;-8.031034;2.010345;0.386207;-0.127586;0.0
OVERALL;55;9;13;11,18,20,23,25,28,37,43,44,49,54,57,62;DISCOVERY;1997-12-03;2016-08-25;191;191;2.366492;174;91.099476;79;41.361257;8;4.188482;0;0.0;0;0.0;2.198094;87.635602;28.915183;3.140314;0.132984;0.0;3.463874;12.446074;1.048168;-0.132984;0.0
OVERALL;55;9;13;11,18,20,23,25,28,37,43,44,49,54,57,62;VALIDATION;2016-08-27;2022-03-10;191;61;2.196721;54;88.52459;15;24.590164;4;6.557377;0;0.0;0;0.0;2.198393;87.534426;28.84918;3.298361;0.163934;0.0;0.990164;-4.259016;3.259016;-0.163934;0.0
OVERALL;55;9;13;11,18,20,23,25,28,37,43,44,49,54,57,62;TEST;2022-03-12;2026-08-04;191;60;2.1;52;86.666667;13;21.666667;1;1.666667;0;0.0;0;0.0;2.2055;88.076667;29.3;3.033333;0.166667;0.0;-1.41;-7.633333;-1.366666;-0.166667;0.0
OVERALL;56;9;13;14,15,27,28,36,38,40,41,49,63,69,74,87;DISCOVERY;1997-12-03;2016-08-25;184;184;2.434783;174;94.565217;80;43.478261;8;4.347826;2;1.086957;0;0.0;2.194304;87.592391;28.577174;3.116304;0.155435;0.0;6.972826;14.901087;1.231522;0.931522;0.0
OVERALL;56;9;13;14,15,27,28,36,38,40,41,49,63,69,74,87;VALIDATION;2016-08-27;2022-03-10;184;50;2.06;43;86.0;10;20.0;0;0.0;0;0.0;0;0.0;2.2;87.7;29.04;3.116;0.16;0.0;-1.7;-9.04;-3.116;-0.16;0.0
OVERALL;56;9;13;14,15,27,28,36,38,40,41,49,63,69,74,87;TEST;2022-03-12;2026-08-04;184;58;2.068966;50;86.206897;11;18.965517;1;1.724138;0;0.0;0;0.0;2.20431;88.017241;29.162069;3.086207;0.182759;0.0;-1.810344;-10.196552;-1.362069;-0.182759;0.0
OVERALL;57;9;13;06,07,10,16,19,35,36,42,48,54,60,74,86;DISCOVERY;1997-12-03;2016-08-25;169;169;2.360947;161;95.266272;65;38.461538;4;2.366864;0;0.0;0;0.0;2.199562;87.76213;28.95858;3.106509;0.150296;0.0;7.504142;9.502958;-0.739645;-0.150296;0.0
OVERALL;57;9;13;06,07,10,16,19,35,36,42,48,54,60,74,86;VALIDATION;2016-08-27;2022-03-10;169;52;2.211538;48;92.307692;15;28.846154;0;0.0;0;0.0;0;0.0;2.207;87.923077;29.538462;3.115385;0.142308;0.0;4.384615;-0.692308;-3.115385;-0.142308;0.0
OVERALL;57;9;13;06,07,10,16,19,35,36,42,48,54,60,74,86;TEST;2022-03-12;2026-08-04;169;51;2.156863;45;88.235294;15;29.411765;0;0.0;0;0.0;0;0.0;2.190471;87.709804;28.356863;2.862745;0.137255;0.0;0.52549;1.054902;-2.862745;-0.137255;0.0
OVERALL;58;9;13;07,19,25,29,37,38,45,47,67,68,83,85,90;DISCOVERY;1997-12-03;2016-08-25;157;157;2.394904;144;91.719745;67;42.675159;8;5.095541;0;0.0;0;0.0;2.202726;87.696815;29.299363;3.156688;0.128662;0.001274;4.02293;13.375796;1.938853;-0.128662;-0.001274
OVERALL;58;9;13;07,19,25,29,37,38,45,47,67,68,83,85,90;VALIDATION;2016-08-27;2022-03-10;157;51;2.27451;45;88.235294;18;35.294118;2;3.921569;0;0.0;0;0.0;2.187059;87.231372;28.309804;3.054902;0.14902;0.0;1.003922;6.984314;0.866667;-0.14902;0.0
