Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Offset;Occurrences;Appearances;RatePct;GeneralRatePct;LiftPctPoints
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;1;111;9;8.108108;6.094675;2.013434
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;2;111;7;6.306306;6.094675;0.211632
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;3;111;7;6.306306;6.094675;0.211632
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;4;111;4;3.603604;6.094675;-2.491071
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;5;111;6;5.405405;6.094675;-0.689269
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;6;111;10;9.009009;6.094675;2.914334
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;7;111;8;7.207207;6.094675;1.112533
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;8;111;13;11.711712;6.094675;5.617037
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;DISCOVERY;9;111;5;4.504505;6.094675;-1.59017
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;1;111;4;3.603604;6.390533;-2.786929
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;2;111;11;9.90991;6.390533;3.519377
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;3;111;5;4.504505;6.390533;-1.886028
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;4;111;7;6.306306;6.390533;-0.084226
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;5;111;10;9.009009;6.390533;2.618476
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;6;111;13;11.711712;6.390533;5.321179
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;7;111;5;4.504505;6.390533;-1.886028
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;8;111;12;10.810811;6.390533;4.420278
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;DISCOVERY;9;111;7;6.306306;6.390533;-0.084226
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;1;111;9;8.108108;7.869822;0.238286
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;2;111;12;10.810811;7.869822;2.940988
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;3;111;6;5.405405;7.869822;-2.464417
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;4;111;15;13.513514;7.869822;5.643691
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;5;111;14;12.612613;7.869822;4.74279
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;6;111;6;5.405405;7.869822;-2.464417
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;7;111;12;10.810811;7.869822;2.940988
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;8;111;6;5.405405;7.869822;-2.464417
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;DISCOVERY;9;111;11;9.90991;7.869822;2.040087
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;1;111;10;9.009009;7.278107;1.730903
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;2;111;11;9.90991;7.278107;2.631803
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;3;111;7;6.306306;7.278107;-0.9718
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;4;111;12;10.810811;7.278107;3.532704
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;5;111;11;9.90991;7.278107;2.631803
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;6;111;9;8.108108;7.278107;0.830002
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;7;111;9;8.108108;7.278107;0.830002
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;8;111;7;6.306306;7.278107;-0.9718
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;DISCOVERY;9;111;12;10.810811;7.278107;3.532704
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;1;111;10;9.009009;7.100592;1.908417
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;2;111;6;5.405405;7.100592;-1.695186
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;3;111;9;8.108108;7.100592;1.007516
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;4;111;7;6.306306;7.100592;-0.794285
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;5;111;8;7.207207;7.100592;0.106615
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;6;111;6;5.405405;7.100592;-1.695186
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;7;111;11;9.90991;7.100592;2.809318
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;8;111;7;6.306306;7.100592;-0.794285
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;DISCOVERY;9;111;15;13.513514;7.100592;6.412922
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;1;111;8;7.207207;7.04142;0.165787
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;2;111;13;11.711712;7.04142;4.670292
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;3;111;8;7.207207;7.04142;0.165787
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;4;111;8;7.207207;7.04142;0.165787
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;5;111;8;7.207207;7.04142;0.165787
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;6;111;15;13.513514;7.04142;6.472093
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;7;111;13;11.711712;7.04142;4.670292
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;8;111;13;11.711712;7.04142;4.670292
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;DISCOVERY;9;111;9;8.108108;7.04142;1.066688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;1;111;6;5.405405;6.449704;-1.044299
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;2;111;4;3.603604;6.449704;-2.846101
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;3;111;14;12.612613;6.449704;6.162908
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;4;111;7;6.306306;6.449704;-0.143398
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;5;111;11;9.90991;6.449704;3.460206
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;6;111;15;13.513514;6.449704;7.063809
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;7;111;6;5.405405;6.449704;-1.044299
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;8;111;4;3.603604;6.449704;-2.846101
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;DISCOVERY;9;111;5;4.504505;6.449704;-1.9452
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;1;111;12;10.810811;7.218935;3.591876
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;2;111;7;6.306306;7.218935;-0.912629
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;3;111;14;12.612613;7.218935;5.393678
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;4;111;7;6.306306;7.218935;-0.912629
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;5;111;10;9.009009;7.218935;1.790074
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;6;111;9;8.108108;7.218935;0.889173
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;7;111;10;9.009009;7.218935;1.790074
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;8;111;9;8.108108;7.218935;0.889173
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;DISCOVERY;9;111;8;7.207207;7.218935;-0.011728
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;1;111;13;11.711712;7.514793;4.196919
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;2;111;8;7.207207;7.514793;-0.307586
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;3;111;12;10.810811;7.514793;3.296018
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;4;111;11;9.90991;7.514793;2.395117
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;5;111;9;8.108108;7.514793;0.593315
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;6;111;16;14.414414;7.514793;6.899622
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;7;111;10;9.009009;7.514793;1.494216
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;8;111;10;9.009009;7.514793;1.494216
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;DISCOVERY;9;111;12;10.810811;7.514793;3.296018
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;1;111;13;11.711712;6.745562;4.96615
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;2;111;8;7.207207;6.745562;0.461645
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;3;111;7;6.306306;6.745562;-0.439256
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;4;111;11;9.90991;6.745562;3.164348
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;5;111;9;8.108108;6.745562;1.362546
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;6;111;7;6.306306;6.745562;-0.439256
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;7;111;8;7.207207;6.745562;0.461645
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;8;111;5;4.504505;6.745562;-2.241058
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;DISCOVERY;9;111;6;5.405405;6.745562;-1.340157
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;1;30;3;10.0;4.432624;5.567376
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;2;30;2;6.666667;4.432624;2.234043
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;3;30;0;0.0;4.432624;-4.432624
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;4;30;1;3.333333;4.432624;-1.099291
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;5;30;2;6.666667;4.432624;2.234043
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;6;30;2;6.666667;4.432624;2.234043
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;7;30;1;3.333333;4.432624;-1.099291
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;8;30;1;3.333333;4.432624;-1.099291
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;2;6;VALIDATION;9;30;1;3.333333;4.432624;-1.099291
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;1;30;0;0.0;7.092199;-7.092199
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;2;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;3;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;4;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;5;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;6;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;7;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;8;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;7;13;VALIDATION;9;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;1;30;3;10.0;5.496454;4.503546
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;2;30;3;10.0;5.496454;4.503546
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;3;30;1;3.333333;5.496454;-2.163121
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;4;30;1;3.333333;5.496454;-2.163121
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;5;30;0;0.0;5.496454;-5.496454
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;6;30;3;10.0;5.496454;4.503546
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;7;30;4;13.333333;5.496454;7.836879
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;8;30;0;0.0;5.496454;-5.496454
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;16;10;VALIDATION;9;30;0;0.0;5.496454;-5.496454
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;1;30;4;13.333333;7.446809;5.886525
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;2;30;4;13.333333;7.446809;5.886525
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;3;30;5;16.666667;7.446809;9.219858
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;4;30;1;3.333333;7.446809;-4.113475
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;5;30;4;13.333333;7.446809;5.886525
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;6;30;3;10.0;7.446809;2.553191
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;7;30;1;3.333333;7.446809;-4.113475
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;8;30;0;0.0;7.446809;-7.446809
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;28;8;VALIDATION;9;30;2;6.666667;7.446809;-0.780142
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;1;30;1;3.333333;6.205674;-2.87234
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;2;30;0;0.0;6.205674;-6.205674
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;3;30;0;0.0;6.205674;-6.205674
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;4;30;3;10.0;6.205674;3.794326
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;5;30;2;6.666667;6.205674;0.460993
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;6;30;3;10.0;6.205674;3.794326
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;7;30;2;6.666667;6.205674;0.460993
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;8;30;1;3.333333;6.205674;-2.87234
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;31;7;VALIDATION;9;30;1;3.333333;6.205674;-2.87234
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;1;30;0;0.0;7.092199;-7.092199
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;2;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;3;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;4;30;5;16.666667;7.092199;9.574468
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;5;30;4;13.333333;7.092199;6.241135
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;6;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;7;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;8;30;4;13.333333;7.092199;6.241135
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;45;5;VALIDATION;9;30;6;20.0;7.092199;12.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;1;30;4;13.333333;6.914894;6.41844
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;2;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;3;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;4;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;5;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;6;30;0;0.0;6.914894;-6.914894
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;7;30;2;6.666667;6.914894;-0.248227
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;8;30;4;13.333333;6.914894;6.41844
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;56;3;VALIDATION;9;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;1;30;2;6.666667;6.382979;0.283688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;2;30;3;10.0;6.382979;3.617021
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;3;30;0;0.0;6.382979;-6.382979
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;4;30;1;3.333333;6.382979;-3.049645
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;5;30;2;6.666667;6.382979;0.283688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;6;30;2;6.666667;6.382979;0.283688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;7;30;2;6.666667;6.382979;0.283688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;8;30;2;6.666667;6.382979;0.283688
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;67;9;VALIDATION;9;30;1;3.333333;6.382979;-3.049645
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;1;30;4;13.333333;8.333333;5.0
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;2;30;1;3.333333;8.333333;-5.0
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;3;30;0;0.0;8.333333;-8.333333
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;4;30;4;13.333333;8.333333;5.0
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;5;30;3;10.0;8.333333;1.666667
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;6;30;0;0.0;8.333333;-8.333333
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;7;30;2;6.666667;8.333333;-1.666667
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;8;30;4;13.333333;8.333333;5.0
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;68;2;VALIDATION;9;30;0;0.0;8.333333;-8.333333
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;1;30;3;10.0;6.914894;3.085106
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;2;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;3;30;3;10.0;6.914894;3.085106
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;4;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;5;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;6;30;2;6.666667;6.914894;-0.248227
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;7;30;1;3.333333;6.914894;-3.58156
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;8;30;2;6.666667;6.914894;-0.248227
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;72;11;VALIDATION;9;30;2;6.666667;6.914894;-0.248227
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;1;30;0;0.0;6.028369;-6.028369
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;2;30;1;3.333333;6.028369;-2.695035
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;3;30;3;10.0;6.028369;3.971631
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;4;30;3;10.0;6.028369;3.971631
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;5;30;0;0.0;6.028369;-6.028369
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;6;30;2;6.666667;6.028369;0.638298
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;7;30;2;6.666667;6.028369;0.638298
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;8;30;2;6.666667;6.028369;0.638298
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;74;4;VALIDATION;9;30;2;6.666667;6.028369;0.638298
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;1;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;2;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;3;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;4;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;5;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;6;30;2;6.666667;7.092199;-0.425532
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;7;30;3;10.0;7.092199;2.907801
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;8;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;77;1;VALIDATION;9;30;1;3.333333;7.092199;-3.758865
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;VALIDATION;1;30;3;10.0;5.673759;4.326241
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;VALIDATION;2;30;3;10.0;5.673759;4.326241
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;VALIDATION;3;30;1;3.333333;5.673759;-2.340426
NEW_MODE;29;02,07,16,28,31,45,56,67,68,72,74,77,84;84;12;VALIDATION;4;30;4;13.333333;5.673759;7.659574
