Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Occurrences;PostDrawTotal;GeneralAppearances;GeneralRatePct;PostAppearances;PostRatePct;LiftPctPoints;RateRatio;WindowsContainingNumber;WindowPresenceRatePct
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;57;12;VALIDATION;65;585;52;6.124853;35;5.982906;-0.141947;0.976824;31;47.692308
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;63;8;VALIDATION;65;585;52;6.124853;32;5.470085;-0.654767;0.893097;25;38.461538
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;9;3;TEST;50;450;59;6.949352;26;5.777778;-1.171574;0.831412;19;38.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;12;7;TEST;50;450;40;4.711425;32;7.111111;2.399686;1.509333;21;42.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;13;5;TEST;50;450;57;6.713781;28;6.222222;-0.491559;0.926784;22;44.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;15;13;TEST;50;450;46;5.418139;16;3.555556;-1.862583;0.656232;10;20.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;17;1;TEST;50;450;54;6.360424;28;6.222222;-0.138202;0.978272;23;46.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;21;9;TEST;50;450;56;6.595995;42;9.333333;2.737338;1.415;29;58.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;25;6;TEST;50;450;63;7.420495;27;6.0;-1.420495;0.808571;23;46.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;26;2;TEST;50;450;47;5.535925;10;2.222222;-3.313702;0.401418;10;20.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;29;4;TEST;50;450;52;6.124853;25;5.555556;-0.569297;0.907051;20;40.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;31;11;TEST;50;450;59;6.949352;36;8.0;1.050648;1.151186;28;56.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;40;10;TEST;50;450;65;7.656066;31;6.888889;-0.767177;0.899795;23;46.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;57;12;TEST;50;450;51;6.007067;21;4.666667;-1.3404;0.776863;15;30.0
OVERALL;48;09,12,13,15,17,21,25,26,29,31,40,57,63;63;8;TEST;50;450;65;7.656066;40;8.888889;1.232823;1.161026;29;58.0
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;9;10;DISCOVERY;187;1683;145;5.697446;110;6.535948;0.838502;1.147172;90;48.128342
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;11;1;DISCOVERY;187;1683;171;6.719057;136;8.080808;1.361751;1.20267;93;49.73262
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;18;12;DISCOVERY;187;1683;151;5.933202;113;6.714201;0.780998;1.131632;84;44.919786
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;26;7;DISCOVERY;187;1683;172;6.75835;131;7.78372;1.02537;1.151719;105;56.149733
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;37;3;DISCOVERY;187;1683;163;6.404715;128;7.605466;1.200751;1.187479;97;51.871658
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;50;13;DISCOVERY;187;1683;150;5.89391;111;6.595365;0.701456;1.119014;88;47.058824
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;51;5;DISCOVERY;187;1683;180;7.072692;137;8.140226;1.067534;1.150937;103;55.080214
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;55;2;DISCOVERY;187;1683;191;7.504912;147;8.734403;1.229491;1.163825;105;56.149733
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;56;8;DISCOVERY;187;1683;184;7.229862;138;8.199643;0.969781;1.134135;99;52.941176
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;57;4;DISCOVERY;187;1683;170;6.679764;131;7.78372;1.103955;1.165269;95;50.802139
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;68;6;DISCOVERY;187;1683;171;6.719057;131;7.78372;1.064663;1.158454;107;57.219251
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;70;11;DISCOVERY;187;1683;175;6.876228;129;7.664884;0.788656;1.114693;104;55.614973
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;72;9;DISCOVERY;187;1683;167;6.561886;125;7.427213;0.865327;1.131872;89;47.593583
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;9;10;VALIDATION;61;549;65;7.656066;44;8.014572;0.358506;1.046826;31;50.819672
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;11;1;VALIDATION;61;549;56;6.595995;39;7.103825;0.50783;1.076991;30;49.180328
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;18;12;VALIDATION;61;549;45;5.300353;39;7.103825;1.803472;1.340255;25;40.983607
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;26;7;VALIDATION;61;549;46;5.418139;41;7.468124;2.049985;1.378356;32;52.459016
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;37;3;VALIDATION;61;549;71;8.36278;41;7.468124;-0.894656;0.893019;35;57.377049
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;50;13;VALIDATION;61;549;48;5.65371;29;5.282332;-0.371379;0.934312;19;31.147541
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;51;5;VALIDATION;61;549;60;7.067138;36;6.557377;-0.509761;0.927869;27;44.262295
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;55;2;VALIDATION;61;549;61;7.184923;56;10.200364;3.015441;1.41969;40;65.57377
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;56;8;VALIDATION;61;549;50;5.889282;37;6.739526;0.850245;1.144372;30;49.180328
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;57;4;VALIDATION;61;549;52;6.124853;31;5.64663;-0.478223;0.921921;26;42.622951
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;68;6;VALIDATION;61;549;71;8.36278;47;8.56102;0.19824;1.023705;34;55.737705
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;70;11;VALIDATION;61;549;43;5.064782;27;4.918033;-0.146749;0.971026;27;44.262295
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;72;9;VALIDATION;61;549;63;7.420495;37;6.739526;-0.680968;0.908231;26;42.622951
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;9;10;TEST;63;567;59;6.949352;33;5.820106;-1.129246;0.837503;28;44.444444
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;11;1;TEST;63;567;55;6.47821;37;6.525573;0.047364;1.007311;30;47.619048
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;18;12;TEST;63;567;60;7.067138;47;8.289242;1.222104;1.172928;34;53.968254
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;26;7;TEST;63;567;47;5.535925;36;6.349206;0.813282;1.14691;24;38.095238
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;37;3;TEST;63;567;49;5.771496;31;5.467372;-0.304124;0.947306;28;44.444444
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;50;13;TEST;63;567;42;4.946996;27;4.761905;-0.185092;0.962585;19;30.15873
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;51;5;TEST;63;567;55;6.47821;34;5.996473;-0.481737;0.925637;26;41.269841
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;55;2;TEST;63;567;60;7.067138;34;5.996473;-1.070665;0.848501;26;41.269841
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;56;8;TEST;63;567;59;6.949352;40;7.054674;0.105322;1.015156;29;46.031746
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;57;4;TEST;63;567;51;6.007067;32;5.643739;-0.363328;0.939517;26;41.269841
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;68;6;TEST;63;567;64;7.53828;42;7.407407;-0.130873;0.982639;33;52.380952
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;70;11;TEST;63;567;40;4.711425;23;4.056437;-0.654988;0.860979;21;33.333333
OVERALL;49;09,11,18,26,37,50,51,55,56,57,68,70,72;72;9;TEST;63;567;60;7.067138;33;5.820106;-1.247032;0.823545;27;42.857143
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;1;6;DISCOVERY;150;1350;195;7.662083;120;8.888889;1.226806;1.160114;84;56.0
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;9;9;DISCOVERY;150;1350;145;5.697446;90;6.666667;0.969221;1.170115;65;43.333333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;10;7;DISCOVERY;150;1350;160;6.286837;100;7.407407;1.12057;1.178241;73;48.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;14;4;DISCOVERY;150;1350;166;6.522593;107;7.925926;1.403333;1.215149;80;53.333333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;30;12;DISCOVERY;150;1350;163;6.404715;98;7.259259;0.854544;1.133424;70;46.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;36;3;DISCOVERY;150;1350;156;6.129666;103;7.62963;1.499964;1.244706;77;51.333333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;41;5;DISCOVERY;150;1350;170;6.679764;107;7.925926;1.246162;1.186558;85;56.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;43;11;DISCOVERY;150;1350;172;6.75835;103;7.62963;0.87128;1.128919;70;46.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;51;10;DISCOVERY;150;1350;180;7.072692;108;8.0;0.927308;1.131111;78;52.0
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;71;2;DISCOVERY;150;1350;174;6.836935;113;8.37037;1.533435;1.224287;82;54.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;75;1;DISCOVERY;150;1350;181;7.111984;119;8.814815;1.702831;1.239431;88;58.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;81;8;DISCOVERY;150;1350;189;7.426326;114;8.444444;1.018118;1.137096;86;57.333333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;84;13;DISCOVERY;150;1350;175;6.876228;104;7.703704;0.827476;1.120339;75;50.0
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;1;6;VALIDATION;48;432;51;6.007067;22;5.092593;-0.914475;0.847767;17;35.416667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;9;9;VALIDATION;48;432;65;7.656066;26;6.018519;-1.637547;0.786111;22;45.833333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;10;7;VALIDATION;48;432;57;6.713781;21;4.861111;-1.85267;0.72405;20;41.666667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;14;4;VALIDATION;48;432;52;6.124853;24;5.555556;-0.569297;0.907051;17;35.416667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;30;12;VALIDATION;48;432;49;5.771496;28;6.481481;0.709986;1.123016;23;47.916667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;36;3;VALIDATION;48;432;50;5.889282;30;6.944444;1.055163;1.179167;25;52.083333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;41;5;VALIDATION;48;432;52;6.124853;21;4.861111;-1.263742;0.79367;14;29.166667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;43;11;VALIDATION;48;432;59;6.949352;34;7.87037;0.921018;1.132533;29;60.416667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;51;10;VALIDATION;48;432;60;7.067138;30;6.944444;-0.122693;0.982639;24;50.0
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;71;2;VALIDATION;48;432;48;5.65371;24;5.555556;-0.098155;0.982639;19;39.583333
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;75;1;VALIDATION;48;432;61;7.184923;19;4.398148;-2.786775;0.612136;14;29.166667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;81;8;VALIDATION;48;432;60;7.067138;35;8.101852;1.034714;1.146412;29;60.416667
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;84;13;VALIDATION;48;432;51;6.007067;30;6.944444;0.937377;1.156046;27;56.25
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;1;6;TEST;42;378;54;6.360424;18;4.761905;-1.598519;0.748677;15;35.714286
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;9;9;TEST;42;378;59;6.949352;32;8.465608;1.516256;1.218187;22;52.380952
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;10;7;TEST;42;378;58;6.831567;26;6.878307;0.04674;1.006842;20;47.619048
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;14;4;TEST;42;378;55;6.47821;30;7.936508;1.458298;1.225108;21;50.0
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;30;12;TEST;42;378;57;6.713781;22;5.820106;-0.893675;0.866889;20;47.619048
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;36;3;TEST;42;378;44;5.182568;25;6.613757;1.431189;1.276154;18;42.857143
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;41;5;TEST;42;378;69;8.127208;25;6.613757;-1.513452;0.81378;17;40.47619
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;43;11;TEST;42;378;65;7.656066;26;6.878307;-0.777759;0.898413;22;52.380952
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;51;10;TEST;42;378;55;6.47821;24;6.349206;-0.129003;0.980087;19;45.238095
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;71;2;TEST;42;378;63;7.420495;31;8.201058;0.780564;1.10519;20;47.619048
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;75;1;TEST;42;378;51;6.007067;25;6.613757;0.606689;1.100996;18;42.857143
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;81;8;TEST;42;378;61;7.184923;30;7.936508;0.751584;1.104606;23;54.761905
OVERALL;50;01,09,10,14,30,36,41,43,51,71,75,81,84;84;13;TEST;42;378;52;6.124853;29;7.671958;1.547105;1.252595;19;45.238095
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;1;12;DISCOVERY;180;1620;195;7.662083;134;8.271605;0.609522;1.07955;103;57.222222
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;8;4;DISCOVERY;180;1620;179;7.033399;129;7.962963;0.929564;1.132164;93;51.666667
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;12;5;DISCOVERY;180;1620;173;6.797642;125;7.716049;0.918407;1.135107;89;49.444444
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;21;11;DISCOVERY;180;1620;165;6.483301;116;7.160494;0.677193;1.104452;88;48.888889
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;22;8;DISCOVERY;180;1620;165;6.483301;118;7.283951;0.80065;1.123494;92;51.111111
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;28;3;DISCOVERY;180;1620;150;5.89391;114;7.037037;1.143127;1.193951;86;47.777778
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;31;10;DISCOVERY;180;1620;161;6.32613;114;7.037037;0.710907;1.112376;87;48.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;41;1;DISCOVERY;180;1620;170;6.679764;130;8.024691;1.344927;1.201344;99;55.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;54;2;DISCOVERY;180;1620;180;7.072692;134;8.271605;1.198913;1.169513;96;53.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;56;6;DISCOVERY;180;1620;184;7.229862;132;8.148148;0.918286;1.127013;98;54.444444
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;74;7;DISCOVERY;180;1620;174;6.836935;124;7.654321;0.817386;1.119554;98;54.444444
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;75;13;DISCOVERY;180;1620;181;7.111984;125;7.716049;0.604065;1.084936;97;53.888889
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;87;9;DISCOVERY;180;1620;186;7.308448;131;8.08642;0.777972;1.106448;99;55.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;1;12;VALIDATION;60;540;51;6.007067;30;5.555556;-0.451512;0.924837;27;45.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;8;4;VALIDATION;60;540;46;5.418139;31;5.740741;0.322602;1.059541;25;41.666667
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;12;5;VALIDATION;60;540;49;5.771496;25;4.62963;-1.141866;0.802154;22;36.666667
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;21;11;VALIDATION;60;540;64;7.53828;44;8.148148;0.609868;1.080903;32;53.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;22;8;VALIDATION;60;540;56;6.595995;39;7.222222;0.626227;1.09494;32;53.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;28;3;VALIDATION;60;540;58;6.831567;45;8.333333;1.501767;1.219828;36;60.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;31;10;VALIDATION;60;540;51;6.007067;29;5.37037;-0.636697;0.894009;26;43.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;41;1;VALIDATION;60;540;52;6.124853;37;6.851852;0.726999;1.118697;25;41.666667
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;54;2;VALIDATION;60;540;47;5.535925;25;4.62963;-0.906295;0.836288;24;40.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;56;6;VALIDATION;60;540;50;5.889282;30;5.555556;-0.333726;0.943333;29;48.333333
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;74;7;VALIDATION;60;540;55;6.47821;45;8.333333;1.855124;1.286364;33;55.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;75;13;VALIDATION;60;540;61;7.184923;35;6.481481;-0.703442;0.902095;28;46.666667
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;87;9;VALIDATION;60;540;58;6.831567;38;7.037037;0.20547;1.030077;33;55.0
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;1;12;TEST;55;495;54;6.360424;32;6.464646;0.104222;1.016386;25;45.454545
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;8;4;TEST;55;495;59;6.949352;36;7.272727;0.323375;1.046533;27;49.090909
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;12;5;TEST;55;495;40;4.711425;23;4.646465;-0.064961;0.986212;18;32.727273
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;21;11;TEST;55;495;56;6.595995;45;9.090909;2.494914;1.378247;32;58.181818
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;22;8;TEST;55;495;59;6.949352;41;8.282828;1.333476;1.191885;36;65.454545
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;28;3;TEST;55;495;65;7.656066;42;8.484848;0.828783;1.108252;29;52.727273
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;31;10;TEST;55;495;59;6.949352;35;7.070707;0.121355;1.017463;26;47.272727
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;41;1;TEST;55;495;69;8.127208;30;6.060606;-2.066602;0.745718;24;43.636364
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;54;2;TEST;55;495;59;6.949352;35;7.070707;0.121355;1.017463;29;52.727273
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;56;6;TEST;55;495;59;6.949352;26;5.252525;-1.696827;0.755829;18;32.727273
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;74;7;TEST;55;495;54;6.360424;30;6.060606;-0.299818;0.952862;24;43.636364
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;75;13;TEST;55;495;51;6.007067;26;5.252525;-0.754542;0.874391;20;36.363636
OVERALL;51;01,08,12,21,22,28,31,41,54,56,74,75,87;87;9;TEST;55;495;47;5.535925;29;5.858586;0.322661;1.058285;21;38.181818
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;1;2;DISCOVERY;175;1575;195;7.662083;140;8.888889;1.226806;1.160114;103;58.857143
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;4;7;DISCOVERY;175;1575;171;6.719057;120;7.619048;0.899991;1.133946;87;49.714286
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;13;5;DISCOVERY;175;1575;160;6.286837;115;7.301587;1.01475;1.161409;90;51.428571
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;25;1;DISCOVERY;175;1575;173;6.797642;129;8.190476;1.392834;1.2049;98;56.0
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;33;4;DISCOVERY;175;1575;172;6.75835;124;7.873016;1.114666;1.164932;88;50.285714
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;39;12;DISCOVERY;175;1575;178;6.994106;121;7.68254;0.688434;1.098431;94;53.714286
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;41;9;DISCOVERY;175;1575;170;6.679764;118;7.492063;0.812299;1.121606;87;49.714286
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;45;6;DISCOVERY;175;1575;179;7.033399;126;8.0;0.966601;1.13743;94;53.714286
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;66;8;DISCOVERY;175;1575;173;6.797642;121;7.68254;0.884897;1.130177;88;50.285714
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;76;13;DISCOVERY;175;1575;161;6.32613;110;6.984127;0.657997;1.104013;86;49.142857
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;79;10;DISCOVERY;175;1575;184;7.229862;125;7.936508;0.706645;1.09774;85;48.571429
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;81;11;DISCOVERY;175;1575;189;7.426326;128;8.126984;0.700658;1.094348;99;56.571429
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;89;3;DISCOVERY;175;1575;165;6.483301;120;7.619048;1.135747;1.17518;88;50.285714
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;1;2;VALIDATION;61;549;51;6.007067;35;6.375228;0.368161;1.061288;29;47.540984
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;4;7;VALIDATION;61;549;45;5.300353;29;5.282332;-0.018022;0.9966;21;34.42623
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;13;5;VALIDATION;61;549;47;5.535925;23;4.189435;-1.346489;0.756772;21;34.42623
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;25;1;VALIDATION;61;549;52;6.124853;46;8.378871;2.254018;1.368012;33;54.098361
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;33;4;VALIDATION;61;549;57;6.713781;39;7.103825;0.390044;1.058096;29;47.540984
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;39;12;VALIDATION;61;549;57;6.713781;36;6.557377;-0.156404;0.976704;32;52.459016
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;41;9;VALIDATION;61;549;52;6.124853;27;4.918033;-1.20682;0.802963;19;31.147541
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;45;6;VALIDATION;61;549;66;7.773852;42;7.650273;-0.123578;0.984103;34;55.737705
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;66;8;VALIDATION;61;549;67;7.891637;47;8.56102;0.669383;1.084822;37;60.655738
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;76;13;VALIDATION;61;549;65;7.656066;40;7.285974;-0.370091;0.95166;32;52.459016
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;79;10;VALIDATION;61;549;67;7.891637;43;7.832423;-0.059215;0.992497;31;50.819672
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;81;11;VALIDATION;61;549;60;7.067138;29;5.282332;-1.784806;0.74745;24;39.344262
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;89;3;VALIDATION;61;549;61;7.184923;48;8.743169;1.558246;1.216877;34;55.737705
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;1;2;TEST;66;594;54;6.360424;39;6.565657;0.205233;1.032267;29;43.939394
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;4;7;TEST;66;594;60;7.067138;43;7.239057;0.171919;1.024327;34;51.515152
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;13;5;TEST;66;594;57;6.713781;37;6.228956;-0.484825;0.927787;29;43.939394
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;25;1;TEST;66;594;63;7.420495;42;7.070707;-0.349788;0.952862;28;42.424242
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;33;4;TEST;66;594;55;6.47821;38;6.397306;-0.080903;0.987511;32;48.484848
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;39;12;TEST;66;594;61;7.184923;43;7.239057;0.054134;1.007534;35;53.030303
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;41;9;TEST;66;594;69;8.127208;50;8.417508;0.2903;1.03572;43;65.151515
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;45;6;TEST;66;594;60;7.067138;34;5.723906;-1.343232;0.809933;29;43.939394
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;66;8;TEST;66;594;57;6.713781;40;6.734007;0.020226;1.003013;32;48.484848
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;76;13;TEST;66;594;49;5.771496;38;6.397306;0.625811;1.108431;29;43.939394
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;79;10;TEST;66;594;62;7.302709;42;7.070707;-0.232002;0.968231;32;48.484848
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;81;11;TEST;66;594;61;7.184923;46;7.744108;0.559184;1.077827;38;57.575758
OVERALL;52;01,04,13,25,33,39,41,45,66,76,79,81,89;89;3;TEST;66;594;52;6.124853;43;7.239057;1.114204;1.181915;32;48.484848
OVERALL;53;03,20,32,35,39,41,47,55,59,66,67,70,88;3;4;DISCOVERY;157;1413;168;6.601179;108;7.643312;1.042133;1.157871;69;43.949045
OVERALL;53;03,20,32,35,39,41,47,55,59,66,67,70,88;20;7;DISCOVERY;157;1413;165;6.483301;103;7.289455;0.806154;1.124343;80;50.955414
OVERALL;53;03,20,32,35,39,41,47,55,59,66,67,70,88;32;13;DISCOVERY;157;1413;177;6.954813;108;7.643312;0.688499;1.098996;78;49.681529
